year,month,hou,1000hPa_rhum,925hPa_rhum,850hPa_rhum
2000,1,1,85.0250150680542,70.8500127792358,64.6875112533569
2000,1,2,84.7500152587891,78.0250141143799,68.7625114440918
2000,1,3,89.3250152587891,83.8125152587891,71.3125127792358
2000,1,4,71.5875135421753,58.0000106811523,44.0625062942505
2000,1,5,83.4375150680542,71.1250133514404,59.3125099182129
2000,1,6,65.4270974795024,50.6458427111308,34.3437525431315
2000,2,1,62.5625123977661,61.2125110626221,52.537509727478
2000,2,2,66.450013923645,55.2625102996826,37.8875043869019
2000,2,3,67.4625131607056,54.4625102996826,47.2125064849854
2000,2,4,75.7375133514404,64.1625108718872,61.2500102996826
2000,2,5,63.6375123977661,52.1250089645386,41.1875061035156
2000,2,6,51.6093831062317,37.3906280994415,36.2187511920929
2000,3,1,70.3375133514404,53.3500091552734,44.1500072479248
2000,3,2,61.5125108718872,44.2375068664551,42.637505531311
2000,3,3,79.3500150680542,72.5250141143799,64.9250133514404
2000,3,4,59.0750112533569,38.1000040054321,29.0625026702881
2000,3,5,51.9500087738037,41.4125057220459,41.4875049591064
2000,3,6,43.5000063578288,31.0833361943563,33.6562530199687
2000,4,1,61.0750112533569,52.5750085830689,52.1375093460083
2000,4,2,54.8000099182129,44.2625062942505,45.0375061035156
2000,4,3,53.1750093460083,38.0875038146973,36.2000043869019
2000,4,4,69.8625133514404,57.5875112533569,47.3375061035156
2000,4,5,46.2625078201294,34.9375034332275,35.1625026702881
2000,4,6,49.2625080108643,40.4375043869019,42.6375057220459
2000,5,1,54.125009727478,38.1500024795532,37.5750020980835
2000,5,2,64.8250112533569,52.8500087738037,44.2250070571899
2000,5,3,77.9750146865845,65.575012588501,57.0750114440918
2000,5,4,58.9125101089478,44.8125062942505,38.1500036239624
2000,5,5,61.2125110626221,50.0250057220459,48.7250057220459
2000,5,6,79.7083477973938,71.0833455721537,59.3333425521851
2000,6,1,85.1625148773193,76.7750144958496,67.1000110626221
2000,6,2,72.1625133514404,53.0375112533569,49.0625082015991
2000,6,3,56.0125106811523,43.2625066757202,45.3250082015991
2000,6,4,67.800012588501,57.5875110626221,58.1750127792358
2000,6,5,93.4625152587891,82.6000152587891,79.4875152587891
2000,6,6,92.1375152587891,79.5875150680542,72.5125131607056
2000,7,1,88.3875152587891,66.1750150680542,58.6750127792358
2000,7,2,75.137513923645,67.0250152587891,60.7625131607056
2000,7,3,89.1125152587891,70.3500150680542,65.0375141143799
2000,7,4,88.6625152587891,74.3000152587891,67.0250141143799
2000,7,5,86.6250152587891,68.2500148773193,60.7125123977661
2000,7,6,80.3645984331767,64.0520963668823,53.9687600135803
2000,8,1,80.5750152587891,63.1750152587891,58.2250152587891
2000,8,2,89.3875152587891,72.3375152587891,69.5500152587891
2000,8,3,94.7250152587891,82.5500152587891,77.8750152587891
2000,8,4,91.3375152587891,73.7500152587891,71.2625152587891
2000,8,5,87.2750152587891,79.0250152587891,71.6750148773193
2000,8,6,91.5312652587891,86.0625152587891,83.1770985921224
2000,9,1,91.1375152587891,76.7000152587891,72.0375152587891
2000,9,2,71.875013923645,63.8875144958496,46.9750078201294
2000,9,3,74.1250148773193,67.6750137329102,50.8750089645386
2000,9,4,73.2750144958496,42.9625038146973,44.2250049591064
2000,9,5,84.3375152587891,70.9250148773193,69.6500141143799
2000,9,6,92.0250152587891,87.8375144958496,82.5375144958496
2000,10,1,83.5375152587891,72.1500133514404,59.9875104904175
2000,10,2,87.9750152587891,77.9125150680542,74.6875143051147
2000,10,3,67.9750129699707,64.0000116348267,47.5625076293945
2000,10,4,81.5125150680542,83.4625150680542,77.5750137329102
2000,10,5,90.6750150680542,88.7500144958496,84.800013923645
2000,10,6,76.0000149408976,76.5312650998433,62.1562614440918
2000,11,1,64.450013923645,54.2250118255615,26.4625019073486
2000,11,2,80.1875148773193,77.6375143051147,70.1375122070312
2000,11,3,78.7375148773193,71.6250122070312,60.6125095367432
2000,11,4,84.3000152587891,77.8750143051147,65.9625106811523
2000,11,5,79.2500152587891,66.2875141143799,38.7375040054321
2000,11,6,77.7375152587891,66.4625123977661,54.8875087738037
2000,12,1,78.2500148773193,61.9125120162964,50.8125072479248
2000,12,2,81.3750146865845,74.3000144958496,49.0500062942505
2000,12,3,73.4125143051147,50.7875087738037,34.5875028610229
2000,12,4,80.4750148773193,73.9625143051148,58.062509727478
2000,12,5,71.287513923645,52.037509727478,37.8875038146973
2000,12,6,78.770848274231,73.4895966847738,59.7812609672546
2001,1,1,73.2125146865845,61.1250114440918,52.125008392334
2001,1,2,94.7125152587891,84.2500148773193,64.1500099182129
2001,1,3,80.4500146865845,63.812512588501,50.5375095367432
2001,1,4,81.0750144958496,65.3375127792358,61.7625104904175
2001,1,5,92.4625152587891,88.2750152587891,77.1250133514404
2001,1,6,75.083348274231,43.3333388964335,36.9687533378601
2001,2,1,79.4125152587891,64.9750101089478,55.0500082015991
2001,2,2,80.8250152587891,69.712513923645,53.2625072479248
2001,2,3,79.6500146865845,70.3250131607056,61.9375099182129
2001,2,4,71.175013923645,51.8375102996826,41.3000053405762
2001,2,5,78.3000144958496,71.1625129699707,56.9625082015991
2001,2,6,85.5208485921224,82.7500149408976,76.7083466847738
2001,3,1,52.3375093460083,37.1375036239624,27.4125009536743
2001,3,2,46.8500074386597,33.6000030517578,30.9500017166138
2001,3,3,62.7375122070313,45.2875074386597,37.8375049591064
2001,3,4,60.3375106811523,47.0625074386597,43.4125049591064
2001,3,5,66.2125122070313,46.2000070571899,38.4125047683716
2001,3,6,62.3125114440918,51.958341439565,46.833340326945
2001,4,1,63.6875123977661,42.9375072479248,25.8500026702881
2001,4,2,80.5000148773193,74.6000144958496,63.287512588501
2001,4,3,49.2125087738037,36.1875026702881,37.9875036239624
2001,4,4,65.937512588501,49.4000087738037,45.7750078201294
2001,4,5,50.5750085830689,33.2125032424927,28.3000022888184
2001,4,6,75.9250137329102,74.0125120162964,69.3875120162964
2001,5,1,70.0000131607056,58.2250110626221,52.9250091552734
2001,5,2,62.9625116348267,56.0750078201294,53.1375080108643
2001,5,3,55.6875106811523,38.1125034332275,40.3125061035156
2001,5,4,52.637509727478,39.5250043869019,35.2125034332275
2001,5,5,72.1500135421753,59.4500116348267,51.2625099182129
2001,5,6,56.9791769981384,47.5104239781698,47.0104236602783
2001,6,1,62.4250118255615,56.112509727478,56.4000087738037
2001,6,2,73.4625135421753,67.8375135421753,54.4375087738037
2001,6,3,79.8250144958496,72.1125143051147,64.5750122070312
2001,6,4,87.0875152587891,68.7625150680542,57.3875101089478
2001,6,5,90.1000152587891,80.3500152587891,70.0625144958496
2001,6,6,88.8750152587891,74.5500152587891,65.8125141143799
2001,7,1,85.7625152587891,60.7875144958496,53.7875118255615
2001,7,2,88.7000152587891,76.4375152587891,62.9375129699707
2001,7,3,89.3500152587891,72.0625148773193,59.7125122070313
2001,7,4,78.5875144958496,66.2625148773193,59.3625120162964
2001,7,5,89.9625152587891,61.8500150680542,62.5375150680542
2001,7,6,94.5416819254557,70.5520985921224,69.8125152587891
2001,8,1,93.4875152587891,75.4750152587891,72.9625152587891
2001,8,2,82.050013923645,62.8750127792358,59.937512588501
2001,8,3,77.1875146865845,68.6375146865845,65.4250152587891
2001,8,4,90.2875152587891,70.9625152587891,69.5875152587891
2001,8,5,85.9750152587891,58.0125131607056,48.1875080108643
2001,8,6,80.0312652587891,66.0000152587891,62.1145966847738
2001,9,1,73.1250141143799,62.5375152587891,61.2000144958496
2001,9,2,74.3875150680542,65.5500152587891,55.6000122070312
2001,9,3,76.4000150680542,73.0125152587891,63.8875137329102
2001,9,4,67.5750143051147,65.5750150680542,42.7125066757202
2001,9,5,71.9500146865845,67.5375141143799,51.1125082015991
2001,9,6,67.3250135421753,60.5000127792358,49.9125080108643
2001,10,1,58.5875102996826,51.6875089645386,39.950005531311
2001,10,2,69.4250131607056,68.5750135421753,58.6000104904175
2001,10,3,66.362513923645,59.075013923645,37.462504196167
2001,10,4,61.9000122070313,56.5750099182129,43.9125072479248
2001,10,5,73.2750150680542,66.0875131607056,58.5000101089478
2001,10,6,76.5937647819519,71.6666811307271,55.7708430290222
2001,11,1,70.325013923645,67.3375135421753,64.8500110626221
2001,11,2,60.9875120162964,59.7375123977661,31.6500028610229
2001,11,3,61.7375116348267,55.0375102996826,46.1000066757202
2001,11,4,44.775005531311,44.7125057220459,38.3000017166138
2001,11,5,57.3000123977661,44.9125051498413,35.4625028610229
2001,11,6,64.8250116348267,60.3125108718872,53.5375085830688
2001,12,1,87.9000152587891,87.2250152587891,82.9625150680542
2001,12,2,79.1000144958496,72.9750135421753,67.1125112533569
2001,12,3,65.4125116348267,53.4000082015991,42.3375059127808
2001,12,4,76.8000143051147,75.4000146865845,68.650012588501
2001,12,5,53.287509727478,48.0000082015991,31.2000017166138
2001,12,6,55.3229274749756,39.1979198455811,31.6562514305115
2002,1,1,55.4625110626221,39.4250038146973,31.9500007629395
2002,1,2,47.2875070571899,34.0750020980835,28.1625003814697
2002,1,3,87.5875150680542,75.6625133514404,68.3875120162964
2002,1,4,65.8750131607056,53.775009727478,43.7500066757202
2002,1,5,50.200008392334,44.762505531311,34.4750022888184
2002,1,6,50.8958420753479,50.729173819224,45.7812558809916
2002,2,1,50.1250078201294,38.3875022888184,31.9750003814697
2002,2,2,57.7875106811523,43.9625070571899,34.4625036239624
2002,2,3,55.9250099182129,37.1750022888184,30.2250003814697
2002,2,4,61.1625112533569,46.2250064849854,46.0875076293945
2002,2,5,65.3000114440918,52.2250080108643,43.5125066757202
2002,2,6,78.3750146230062,75.3750143051147,75.4791816075643
2002,3,1,78.4000137329102,65.0625114440918,73.8375137329102
2002,3,2,59.6000116348267,42.2625066757202,41.8750053405762
2002,3,3,75.6625141143799,58.1250112533569,56.0750104904175
2002,3,4,58.5625101089478,45.2125085830688,40.8875053405762
2002,3,5,66.4250116348267,56.5375101089478,49.4250082015991
2002,3,6,70.4166790644328,57.6458431879679,44.8750061988831
2002,4,1,81.9125148773193,62.3250122070312,53.1750085830688
2002,4,2,59.0875101089478,51.9875080108643,51.5250085830688
2002,4,3,64.300012588501,54.5875101089478,47.5000062942505
2002,4,4,67.2750112533569,63.5375110626221,47.5750070571899
2002,4,5,72.4625123977661,67.2875112533569,43.6875064849853
2002,4,6,80.4375143051147,79.4875131607056,72.7375123977661
2002,5,1,81.2000146865845,79.5625141143799,76.4625131607056
2002,5,2,83.1625152587891,83.3125152587891,69.9875141143799
2002,5,3,86.1000152587891,79.7250144958496,66.1625101089478
2002,5,4,73.8875131607056,68.4875112533569,62.9375108718872
2002,5,5,57.5125101089478,50.1875066757202,54.0625070571899
2002,5,6,75.7500138282776,52.3020927111308,46.9270900090536
2002,6,1,69.6250133514404,39.7125036239624,34.9125007629395
2002,6,2,73.387513923645,67.2000127792358,55.0375116348267
2002,6,3,59.7000108718872,41.150005531311,41.6625047683716
2002,6,4,80.3750144958496,60.6500131607056,59.1250120162964
2002,6,5,86.2375152587891,83.9250144958496,73.5000133514404
2002,6,6,82.0625152587891,79.8375152587891,74.1000152587891
2002,7,1,79.1750152587891,76.3500152587891,71.5500152587891
2002,7,2,58.2375106811523,48.9000095367432,55.4250129699707
2002,7,3,65.9750129699707,56.9625127792358,55.2500118255615
2002,7,4,81.1875143051147,62.825013923645,60.6375137329102
2002,7,5,94.7000152587891,79.2125152587891,78.6875152587891
2002,7,6,91.4166819254557,70.9270985921224,69.0729319254557
2002,8,1,86.6000152587891,67.2750152587891,57.0500146865845
2002,8,2,79.1250144958496,71.4125152587891,66.4375146865845
2002,8,3,77.2500143051147,76.2500152587891,74.9625152587891
2002,8,4,82.0500152587891,78.0875152587891,73.4875146865845
2002,8,5,85.5250152587891,66.6125152587891,61.0125144958496
2002,8,6,81.8750150998433,64.9270963668823,53.604175567627
2002,9,1,73.1875148773193,60.3375120162964,44.5125074386597
2002,9,2,75.4625144958496,71.2750152587891,64.6125141143799
2002,9,3,77.3375144958496,77.5750150680542,76.3875150680542
2002,9,4,70.3500141143799,66.7500152587891,63.437513923645
2002,9,5,58.1375108718872,46.7750064849854,49.7625085830689
2002,9,6,66.3500131607056,56.3875137329102,59.212513923645
2002,10,1,58.3625112533569,42.3375076293945,39.0125062942505
2002,10,2,55.2250095367432,46.9500062942505,37.4625045776367
2002,10,3,65.9125131607056,52.2875104904175,48.512508392334
2002,10,4,83.3625150680542,76.5250143051148,70.3250141143799
2002,10,5,65.6875131607056,60.275012588501,50.4750099182129
2002,10,6,69.4895968437195,67.781264146169,67.1770958900452
2002,11,1,46.6500066757202,33.8500019073486,32.5750026702881
2002,11,2,52.562509727478,39.3000045776367,33.8875034332275
2002,11,3,61.1375118255615,48.912508392334,36.5250040054321
2002,11,4,69.9875135421753,64.037512588501,53.8250099182129
2002,11,5,72.0500141143799,66.7125133514404,57.4875102996826
2002,11,6,62.5375116348267,49.9375095367432,43.8125070571899
2002,12,1,88.4375152587891,79.8625143051147,65.9875114440918
2002,12,2,78.5000152587891,71.4250144958496,60.2875099182129
2002,12,3,73.1750152587891,67.4625144958496,43.5750074386597
2002,12,4,78.7125152587891,63.6750118255615,51.3750078201294
2002,12,5,82.4625152587891,70.7250127792358,65.2875120162964
2002,12,6,64.2708479563395,37.6041714350382,23.5416669845581
2003,1,1,60.1125120162964,45.3500064849854,28.2875019073486
2003,1,2,50.4125104904175,41.5625043869019,30.3875009536743
2003,1,3,58.3750123977661,39.0000026702881,28.6875003814697
2003,1,4,68.0875146865845,53.7375106811523,45.7250074386597
2003,1,5,75.3750144958496,66.1125120162964,56.4875078201294
2003,1,6,64.3645949363708,57.3020922342936,54.9895912806193
2003,2,1,54.5375104904175,50.7625093460083,39.6750049591064
2003,2,2,76.9875141143799,67.7500116348267,59.1375091552734
2003,2,3,69.6500141143799,55.7375089645386,44.7625061035156
