year,month,hou,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,1.97097897669092,2.32533835290785,4.05088461781079,173.261023163016,177.191805818728,251.550649919868,7,7,9
2000,1,2,1.72892840440171,2.15706752684807,4.60299439631786,234.853475020711,224.747977069184,244.500551761631,9,8,9
2000,1,3,2.25039318929147,2.8725662196284,5.28577219313088,226.302481776965,224.258638917563,251.09965959005,9,8,9
2000,1,4,1.8312138721728,2.20663730220306,3.51904436709829,136.60263127305,131.053303602091,166.432306117403,6,5,7
2000,1,5,2.8848588581414,3.09685119013928,5.08209634404336,140.579333412777,140.364516428216,159.711806627497,6,6,6
2000,1,6,3.13611624487622,3.25077758748078,4.66759826832597,100.577600678654,96.9728045364278,120.909046617143,4,4,5
2000,2,1,2.20246394227801,2.5249614699457,3.73075219862234,159.39706551983,158.94305415298,196.358361665056,6,6,8
2000,2,2,1.77468638102114,2.19757078769316,3.73019333099029,150.300979175972,143.580147385804,180.345422796679,6,6,7
2000,2,3,1.97986054995444,2.42809019373929,4.4973995443611,192.695834471014,191.588825895979,221.013271950935,7,7,8
2000,2,4,2.72447218791869,3.37652192553722,6.27653905450028,194.100030713842,194.025143883566,218.69588269075,7,7,8
2000,2,5,2.36942574167471,3.06012890578656,5.37237910143299,170.921331482425,163.495194195497,192.891368306412,7,6,7
2000,2,6,2.65276125574214,2.90019315182141,4.57406729584605,97.65461385621,91.1142569215516,119.232022979477,4,4,5
2000,3,1,2.22041405698731,2.67153668548822,5.09618334561676,189.742303195974,188.571903308789,217.13091680939,7,7,8
2000,3,2,1.49756589079768,2.18747316552395,4.48658433590305,169.192497080648,163.331934460489,206.115556921054,7,6,8
2000,3,3,1.39959152683709,1.6796398197212,4.16045891590169,224.644521112927,206.302383880255,233.800011016503,8,8,9
2000,3,4,1.3880046405522,1.87688441422792,3.85421318831427,181.175569714659,175.716487879261,217.327238250621,7,7,8
2000,3,5,2.27022388648099,2.70804277673014,4.16118228137878,149.725233804503,147.802573274735,175.012043982747,6,6,7
2000,3,6,1.95685887494167,2.11361171670119,3.47866060996988,180.043131202173,172.83972442441,186.652661034857,7,7,7
2000,4,1,1.55015614099662,1.76494086203064,2.77871256939065,154.039197288292,153.099754782058,211.63648914054,6,6,8
2000,4,2,1.94635988576596,2.50250830233003,4.72657847592766,143.069775531048,145.047941610115,185.813072018871,6,6,7
2000,4,3,2.28046873644771,2.7971139139216,5.01410465748653,148.144399102872,145.753526526017,162.169073096865,6,6,6
2000,4,4,2.43511327881324,2.71526227970373,4.59615858657474,221.961577460631,204.469604328269,217.377759110823,8,8,8
2000,4,5,1.73818634133418,2.26901854324262,4.7014107688897,204.962965190971,204.759604305043,231.691364064633,8,8,9
2000,4,6,1.44197301182989,1.76969493368284,3.4904651466473,175.182338248019,179.014901359578,234.56531146955,7,7,9
2000,5,1,1.5149847532005,1.90882972622688,2.9266892293989,100.989148578119,139.778914793927,159.510923959138,4,6,6
2000,5,2,1.99478836599009,2.53631365364825,4.08174425292469,138.757962302307,138.234803301139,155.802561481128,6,6,6
2000,5,3,1.40764239531252,1.58899912415379,3.22839184987401,124.556763868474,124.913158670334,133.154896494919,5,5,5
2000,5,4,2.3051141701818,2.90228690966732,4.64263040314394,45.0406635168001,46.6257822419577,64.6369234145819,3,3,3
2000,5,5,2.43877185505891,2.64030472346834,4.59298492883823,199.036704780404,189.767979345603,195.710379110731,8,7,8
2000,5,6,1.84955452753738,2.34345408657528,3.71986093717295,218.087415377853,215.758782019161,184.969827866567,8,8,7
2000,6,1,3.15091134123701,3.54005886235376,6.04159199310316,176.365219184603,177.93937535594,188.917440704142,7,7,7
2000,6,2,1.92971116832413,2.40168979898599,3.93626417729491,205.053749891855,209.705091771504,238.274425561246,8,8,9
2000,6,3,1.50838262612879,2.02129358510363,2.34698129354317,111.381597206788,105.54587210835,137.071270978272,5,5,6
2000,6,4,1.50851253002621,1.8973845488195,3.78879098727981,149.654124909593,127.230952417051,144.689263989378,6,5,6
2000,6,5,3.65726830876791,4.07615185691388,6.3753417136042,220.928438987262,221.415980176354,233.148738134748,8,8,9
2000,6,6,2.38693942792931,2.73183656762506,4.26010897572575,166.205846696381,166.825422462046,186.361601828015,7,7,7
2000,7,1,1.82566874878387,2.11173320996116,3.1274936808205,188.408431125018,182.704438501381,192.893460808065,7,7,7
2000,7,2,1.5594369207333,1.75149292619469,2.90188804237428,251.263401321711,190.309299157861,205.875948593918,9,7,8
2000,7,3,1.24910963012051,1.79469832524662,3.03171489904495,159.5157344513,141.584779556202,143.490488130407,6,6,6
2000,7,4,1.66825163446956,1.59266325758289,2.264740830068,248.409958791832,224.924942188255,213.074213138954,9,8,8
2000,7,5,1.98832875741083,2.36487579213572,3.70123940766194,180.865632722575,176.350579456839,195.885692704695,7,7,8
2000,7,6,1.1182685698819,1.36775204893182,2.05297835373466,241.728396122129,235.332611186299,251.885945088281,9,9,9
2000,8,1,1.20334013594835,1.3720240686963,2.38737780090025,207.672925761691,205.682831428635,238.82833929634,8,8,9
2000,8,2,2.28009585529465,2.41287229430366,3.42384184280014,177.761910276221,180.719494548917,201.676061764447,7,7,8
2000,8,3,1.37789536416543,1.55994956393532,2.03318960510594,217.172994332904,212.739640464135,240.924991262072,8,8,9
2000,8,4,1.55501924975385,1.72577688680872,2.98135844915323,161.43545904246,163.20424366642,186.966025169269,6,6,7
