year,month,hou,1000hPa_rhum,925hPa_rhum,850hPa_rhum
2000,1,1,65.375012588501,65.375012588501,60.6625122070312
2000,1,2,59.9125104904175,59.9125104904175,55.7000095367432
2000,1,3,54.187509727478,54.187509727478,45.2250070571899
2000,1,4,75.1875137329102,75.1750137329102,73.5125131607056
2000,1,5,87.8875152587891,87.9125152587891,87.0875152587891
2000,1,6,81.88543176651,82.0000150998433,85.8125152587891
2000,2,1,70.8875144958496,70.8500144958496,68.2625144958496
2000,2,2,76.6750143051147,76.6750143051147,77.2500141143799
2000,2,3,56.4625102996826,56.4625102996826,52.925008392334
2000,2,4,72.4875127792358,72.4875127792358,69.7000127792358
2000,2,5,56.150009727478,56.137509727478,55.0000089645386
2000,2,6,89.9375152587891,89.9062652587891,90.5312652587891
2000,3,1,78.8500133514404,78.8500133514404,73.875012588501
2000,3,2,68.4250122070312,68.4250122070312,65.6625118255615
2000,3,3,60.5125110626221,60.5125110626221,55.3125104904175
2000,3,4,59.4000102996826,59.4000102996826,55.987509727478
2000,3,5,64.0375108718872,64.0375108718872,64.6375106811523
2000,3,6,72.4270974795024,72.4479308128357,70.4479309717814
2000,4,1,64.3750104904175,64.3750104904175,61.8750101089478
2000,4,2,85.7125144958496,85.7125144958496,81.2125144958496
2000,4,3,84.6875144958496,84.6875144958496,77.6125141143799
2000,4,4,70.3000133514404,70.3000133514404,69.0500131607056
2000,4,5,76.8375141143799,76.8375141143799,71.0000143051147
2000,4,6,81.6375148773193,81.6375148773193,77.6125143051147
2000,5,1,84.9250148773193,84.9250148773193,79.9750143051147
2000,5,2,87.0750152587891,87.0750152587891,81.9125150680542
2000,5,3,88.6875152587891,88.6875152587891,83.9625152587891
2000,5,4,87.8500152587891,87.8500152587891,84.3875152587891
2000,5,5,88.0500152587891,88.0500152587891,86.7875152587891
2000,5,6,93.5416819254557,93.5416819254557,88.2500152587891
2000,6,1,91.1500152587891,91.1500152587891,87.4000152587891
2000,6,2,93.4500152587891,93.4500152587891,87.5000152587891
2000,6,3,97.8375152587891,97.8375152587891,96.6625152587891
2000,6,4,96.0250152587891,96.0250152587891,93.8375152587891
2000,6,5,91.8375152587891,91.8375152587891,88.3125152587891
2000,6,6,94.5000152587891,94.5000152587891,90.2625152587891
2000,7,1,92.2500152587891,92.2500152587891,83.9875152587891
2000,7,2,94.2125152587891,94.2125152587891,88.3875152587891
2000,7,3,94.6125152587891,94.6125152587891,92.4250152587891
2000,7,4,94.4125152587891,94.4125152587891,89.1625152587891
2000,7,5,96.1125152587891,96.1125152587891,94.0875152587891
2000,7,6,93.4687652587891,93.4687652587891,84.4687652587891
2000,8,1,93.9625152587891,93.9625152587891,89.4750152587891
2000,8,2,95.4500152587891,95.4500152587891,91.3750152587891
2000,8,3,93.3250152587891,93.3250152587891,85.4000152587891
2000,8,4,95.3375152587891,95.3375152587891,89.1625152587891
2000,8,5,88.5250152587891,88.5250152587891,82.2875152587891
2000,8,6,93.6875152587891,93.6875152587891,88.1562652587891
2000,9,1,93.8375152587891,93.8375152587891,88.2125152587891
2000,9,2,93.5250152587891,93.5250152587891,92.3000152587891
2000,9,3,85.0875152587891,85.0875152587891,82.6750152587891
2000,9,4,90.1750152587891,90.1750152587891,85.3125152587891
2000,9,5,92.8750152587891,92.8750152587891,86.9500152587891
2000,9,6,94.7750152587891,94.7750152587891,92.1125152587891
2000,10,1,96.4250152587891,96.4250152587891,90.3125152587891
2000,10,2,93.7375152587891,93.7375152587891,89.0375152587891
2000,10,3,90.4000152587891,90.4000152587891,89.3625152587891
2000,10,4,94.1875152587891,94.1875152587891,94.7500152587891
2000,10,5,95.0750152587891,95.0750152587891,92.3750152587891
2000,10,6,89.2395985921224,89.2395985921224,85.6562652587891
2000,11,1,79.4000152587891,79.3375152587891,69.0875133514404
2000,11,2,84.5625152587891,84.5625152587891,80.7500152587891
2000,11,3,90.2750152587891,90.2875152587891,89.5000152587891
2000,11,4,87.2000152587891,87.1875152587891,85.6000152587891
2000,11,5,82.5625152587891,82.5375152587891,75.6625144958496
2000,11,6,90.4500152587891,90.4500152587891,89.6875152587891
2000,12,1,90.9750152587891,90.9750152587891,90.0000152587891
2000,12,2,86.7375152587891,86.7375152587891,85.3375152587891
2000,12,3,89.3375152587891,89.3375152587891,89.6625152587891
2000,12,4,83.7000152587891,83.7000152587891,81.5375152587891
2000,12,5,74.8750152587891,74.8250152587891,70.5500152587891
2000,12,6,76.5937650998433,76.5833484331767,75.8125150998433
2001,1,1,79.5875148773193,79.5875148773193,78.5875148773193
2001,1,2,72.5625131607056,72.5625131607056,69.8875131607056
2001,1,3,78.9250146865845,78.9125146865845,79.0625144958496
2001,1,4,81.9000148773193,81.9375148773193,82.7375148773193
2001,1,5,57.8000108718872,57.8000108718872,53.212509727478
2001,1,6,72.8229303359985,72.8229303359985,72.2187635103862
2001,2,1,66.4500118255615,66.4500118255615,65.6750120162964
2001,2,2,77.1000129699707,77.1000129699707,76.2375127792358
2001,2,3,80.6625150680542,80.5750150680542,80.8625150680542
2001,2,4,62.2750122070313,62.2375122070313,62.6625131607056
2001,2,5,72.3875129699707,72.3875129699707,68.712512588501
2001,2,6,85.6666816075643,85.6666816075643,83.7291816075643
2001,3,1,71.6250137329102,71.5875137329102,71.1375135421753
2001,3,2,86.4250143051147,86.4250143051147,85.0500143051147
2001,3,3,85.1500146865845,85.1375146865845,83.8500146865845
2001,3,4,66.3500120162964,66.3500120162964,61.6625118255615
2001,3,5,60.2500101089478,60.2500101089478,55.2000099182129
2001,3,6,75.2291803359985,75.2291803359985,70.7812631924947
2001,4,1,71.3000131607056,71.3000131607056,66.3250127792358
2001,4,2,50.0875078201294,50.0875078201294,43.9750057220459
2001,4,3,69.1500122070313,69.1500122070313,69.1625123977661
2001,4,4,52.4000093460083,52.4000093460083,47.9375076293945
2001,4,5,76.4625131607056,76.4625131607056,74.9750127792358
2001,4,6,77.1375141143799,77.1375141143799,67.725013923645
2001,5,1,94.0875152587891,94.0875152587891,90.6375152587891
2001,5,2,83.1750152587891,83.1750152587891,78.4375152587891
2001,5,3,86.5125150680542,86.5125150680542,86.4375152587891
2001,5,4,93.7750152587891,93.7750152587891,91.7500152587891
2001,5,5,91.3375152587891,91.3375152587891,83.8375152587891
2001,5,6,96.7708485921224,96.7708485921224,96.6250152587891
2001,6,1,97.1625152587891,97.1625152587891,92.9375152587891
2001,6,2,92.0375152587891,92.0375152587891,86.6875152587891
2001,6,3,90.0125152587891,90.0125152587891,82.1625152587891
2001,6,4,93.8250152587891,93.8250152587891,87.3625152587891
2001,6,5,94.5750152587891,94.5750152587891,90.4500152587891
2001,6,6,95.1125152587891,95.1125152587891,91.2375152587891
2001,7,1,94.7375152587891,94.7375152587891,91.2375152587891
2001,7,2,93.6375152587891,93.6375152587891,89.1000152587891
2001,7,3,94.4750152587891,94.4750152587891,88.0375152587891
2001,7,4,94.5625152587891,94.5625152587891,88.4500152587891
2001,7,5,94.2000152587891,94.2000152587891,92.1375152587891
2001,7,6,94.7083485921224,94.7083485921224,90.7604319254557
2001,8,1,94.4625152587891,94.4625152587891,92.2000152587891
2001,8,2,90.8500152587891,90.8500152587891,83.3375152587891
2001,8,3,96.0625152587891,96.0625152587891,94.6625152587891
2001,8,4,93.7500152587891,93.7500152587891,86.4875152587891
2001,8,5,94.1750152587891,94.1750152587891,87.3500152587891
2001,8,6,94.0520985921224,94.0520985921224,92.5833485921224
2001,9,1,93.5375152587891,93.5375152587891,93.6500152587891
2001,9,2,93.7625152587891,93.7625152587891,90.2625152587891
2001,9,3,92.0500152587891,92.0500152587891,87.9500152587891
2001,9,4,92.0500152587891,92.0500152587891,82.9125152587891
2001,9,5,94.7125152587891,94.7125152587891,91.9000152587891
2001,9,6,89.0250152587891,89.0250152587891,85.4500152587891
2001,10,1,95.2625152587891,95.2625152587891,91.3875152587891
2001,10,2,93.1500152587891,93.1500152587891,90.0375152587891
2001,10,3,94.1625152587891,94.1625152587891,92.1250152587891
2001,10,4,96.1875152587891,96.1875152587891,94.9250152587891
2001,10,5,95.2250152587891,95.2250152587891,93.9125152587891
2001,10,6,94.8958485921224,94.8958485921224,93.3020985921224
2001,11,1,95.0500152587891,95.0500152587891,89.7500152587891
2001,11,2,94.0875152587891,94.1125152587891,92.8125152587891
2001,11,3,82.8000150680542,82.5500150680542,76.6750141143799
2001,11,4,76.2500152587891,75.5250150680542,67.7500133514404
2001,11,5,80.2500152587891,80.1000152587891,76.3250152587891
2001,11,6,76.1875152587891,76.1750152587891,71.0750152587891
2001,12,1,79.2875152587891,79.2875152587891,77.0500152587891
2001,12,2,89.8875152587891,89.9125152587891,90.0000152587891
2001,12,3,90.2125152587891,90.3000152587891,89.5750152587891
2001,12,4,90.7625152587891,90.7500152587891,90.3750152587891
2001,12,5,69.9000146865845,69.2375141143799,61.4250122070313
2001,12,6,77.2916816075643,77.2500149408976,75.6979316075643
2002,1,1,69.7250146865845,69.3625146865845,66.9500143051147
2002,1,2,72.9125146865845,72.7000146865845,70.4500146865845
2002,1,3,79.9625137329102,79.9625137329102,74.6000137329102
2002,1,4,57.7250106811523,57.7250106811523,51.3375085830688
2002,1,5,82.1250148773193,82.1500148773193,82.6625148773193
2002,1,6,88.4583485921224,88.4791819254557,88.2083485921224
2002,2,1,82.6250143051147,82.6125143051147,80.8250141143799
2002,2,2,61.7625110626221,61.7625110626221,57.4375093460083
2002,2,3,63.9625114440918,63.9875114440918,62.6500110626221
2002,2,4,87.7250152587891,87.7625152587891,86.1250152587891
2002,2,5,67.3375114440918,67.3250114440918,60.8250104904175
2002,2,6,50.7291749318441,50.7291749318441,51.3125076293945
2002,3,1,69.8000129699707,69.8000129699707,66.5000129699707
2002,3,2,73.387513923645,73.312513923645,72.0750141143799
2002,3,3,48.9500070571899,48.9500070571899,46.4875064849854
2002,3,4,75.575012588501,75.575012588501,71.4625127792358
2002,3,5,49.7375082015991,49.7375082015991,46.1500066757202
2002,3,6,60.468760172526,60.468760172526,57.1250092188517
2002,4,1,55.5125099182129,55.5125099182129,46.1750080108643
2002,4,2,50.8000085830688,50.8000085830688,46.0500066757202
2002,4,3,74.1500137329102,74.1500137329102,70.7750137329102
2002,4,4,68.5500123977661,68.5500123977661,64.0000118255615
2002,4,5,72.3125129699707,72.3125129699707,63.5875123977661
2002,4,6,73.6375137329102,73.6375137329102,67.4750135421753
2002,5,1,69.0625131607056,69.0625131607056,61.4625127792358
2002,5,2,92.9250152587891,92.9250152587891,86.4375152587891
2002,5,3,95.8375152587891,95.8375152587891,91.4750152587891
2002,5,4,94.4500152587891,94.4500152587891,91.4250152587891
2002,5,5,91.0375152587891,91.0375152587891,87.4375152587891
2002,5,6,92.6458485921224,92.6458485921224,87.9479319254557
2002,6,1,91.7375152587891,91.7375152587891,86.2875152587891
2002,6,2,91.6000152587891,91.6000152587891,86.2375152587891
2002,6,3,95.1750152587891,95.1750152587891,91.9875152587891
2002,6,4,93.0000152587891,93.0000152587891,88.3375152587891
2002,6,5,92.5250152587891,92.5250152587891,86.2250152587891
2002,6,6,95.0625152587891,95.0625152587891,90.4250152587891
2002,7,1,92.0625152587891,92.0625152587891,86.2250152587891
2002,7,2,93.6500152587891,93.6500152587891,87.0375152587891
2002,7,3,93.0875152587891,93.0875152587891,87.3250152587891
2002,7,4,95.1375152587891,95.1375152587891,90.0375152587891
2002,7,5,96.4000152587891,96.4000152587891,91.7500152587891
