year,month,hou,1000hPa_air,925hPa_air,850hPa_air
2000,1,1,16.372505569458,14.4825061798096,10.2987552404404
2000,1,2,13.0525042533875,9.92375667095184,8.94625420570373
2000,1,3,10.5900056838989,7.19250199794769,7.34000566005707
2000,1,4,4.64875329732895,1.49500118419528,0.805009417235851
2000,1,5,8.22250539064407,5.49125530449674,5.84250648617744
2000,1,6,0.949998438358307,-1.82291138296326,-1.97603458849092
2000,2,1,4.47625279910862,2.37625730037689,3.10250850170851
2000,2,2,8.61250321865082,5.49500424861908,3.20125421136618
2000,2,3,13.0525043487549,9.24500143527985,6.80250096321106
2000,2,4,10.9862566947937,7.43000651448965,7.18000504374504
2000,2,5,7.47999885082245,3.94375455826521,3.85000920072198
2000,2,6,6.6656337082386,2.7390723451972,0.537501875776798
2000,3,1,13.4812595367432,9.99625573158264,8.1224992275238
2000,3,2,12.4350040435791,8.36750807762146,6.11000518798828
2000,3,3,13.6200016021729,9.81125516891479,8.26125204563141
2000,3,4,15.3937534332275,11.4750079631805,9.24875357151032
2000,3,5,16.1187610626221,12.2112491369247,9.62000141143799
2000,3,6,19.0791721343994,16.8031317392985,13.4458433588346
2000,4,1,18.2950107574463,14.203755569458,11.4325061798096
2000,4,2,17.985005569458,14.0475070953369,11.5575077056885
2000,4,3,18.2450061798096,14.4312564849854,12.3850055217743
2000,4,4,20.6262577056885,17.1175067901611,13.6112552642822
2000,4,5,21.2300052642822,17.3850040435791,14.8625049591064
2000,4,6,20.7087512969971,16.7312549591064,13.7300067901611
2000,5,1,22.5137531280518,18.9437580108643,15.1512577056885
2000,5,2,23.6612598419189,20.2287601470947,16.7962558746338
2000,5,3,26.0625049591064,23.5937534332275,19.352502822876
2000,5,4,23.04250831604,19.5912616729736,16.1462574005127
2000,5,5,25.2062519073486,21.9737522125244,17.3862476348877
2000,5,6,25.8468837738037,22.1729208628337,18.5302143096924
2000,6,1,27.435005569458,24.1237537384033,20.5125110626221
2000,6,2,26.190002822876,22.3337635040283,18.8737552642822
2000,6,3,23.4925067901611,19.7925006866455,15.3600086212158
2000,6,4,26.2425067901611,22.7175128936768,18.4375064849854
2000,6,5,26.9400058746338,23.1812564849854,19.3562564849854
2000,6,6,28.5375064849854,25.4412540435791,21.3712574005127
2000,7,1,28.2850025177002,25.2925037384033,20.9487522125244
2000,7,2,27.6625049591064,24.4312534332275,20.1112598419189
2000,7,3,28.4725009918213,25.2575107574463,20.8662509918213
2000,7,4,27.4075061798096,23.8087543487549,19.9237552642822
2000,7,5,27.8900104522705,24.7662479400635,21.0987567901611
2000,7,6,29.178129196167,26.2718804677327,22.2572994232178
2000,8,1,27.1237537384033,23.5525119781494,19.5950000762939
2000,8,2,27.9000034332275,25.0125049591064,20.6762531280518
2000,8,3,28.0387516021729,24.9762561798096,20.7137577056885
2000,8,4,27.3137577056885,24.2350101470947,20.2887546539307
2000,8,5,27.2587589263916,23.8925037384033,19.9650043487549
2000,8,6,26.534382502238,22.8895880381266,18.8437582651774
2000,9,1,27.5437519073486,24.3850070953369,20.3600040435791
2000,9,2,22.5250049591064,18.5275043487549,15.1925052642822
2000,9,3,22.2075046539307,18.9762531280518,14.5637546539307
2000,9,4,24.4537540435791,21.4075092315674,15.7087574005127
2000,9,5,25.3675052642822,22.5375064849854,18.1812564849854
2000,9,6,24.8050128936768,21.7325061798096,17.8825031280518
2000,10,1,23.9550067901611,20.447505569458,16.6025104522705
2000,10,2,24.3212619781494,21.4937610626221,17.0775058746338
2000,10,3,18.2500080108643,14.5275074005127,13.1800052642822
2000,10,4,18.7800037384033,14.8087558746338,12.8687595367432
2000,10,5,23.2912509918213,19.560005569458,16.4937595367432
2000,10,6,16.6791718800863,13.0447991689046,11.6843788425128
2000,11,1,14.7787631988525,12.7137577056885,11.5225069999695
2000,11,2,17.1050022125244,13.7612521648407,12.1237552165985
2000,11,3,10.5650042295456,7.74000564068556,8.85000629425049
2000,11,4,10.5312563657761,6.99499824047089,7.36500412225723
2000,11,5,14.0375018596649,12.1100008964539,10.7212511539459
2000,11,6,15.8024997711182,12.3675052165985,10.6750064373016
2000,12,1,11.3375110626221,8.53375718593597,7.41750342845917
2000,12,2,15.5100040435791,13.4862537145615,10.2187548398972
2000,12,3,7.13625495433807,4.33125764494762,5.46374976485968
2000,12,4,12.3612612962723,9.86750510334969,8.65125601887703
2000,12,5,10.0425081968307,9.1125093460083,7.85500354766846
2000,12,6,11.5781268676122,9.12187751134237,6.81042249997457
2001,1,1,11.0062549352646,7.85000619888306,5.8187530040741
2001,1,2,11.1850054264069,7.82125567644835,6.58500682590529
2001,1,3,7.9775041103363,4.99875335693359,3.76000359393656
2001,1,4,12.1850070476532,9.2287538766861,7.07500923275948
2001,1,5,12.692506724596,9.44500143975019,8.44625261873007
2001,1,6,6.94583800931772,4.25729397342851,3.66875226671497
2001,2,1,8.75750596523285,5.19750370979309,4.79875335991383
2001,2,2,8.81625845432282,4.98125302493572,4.00625914037228
2001,2,3,8.92626056671143,5.48750763833523,4.19000702500343
2001,2,4,16.4787586212158,13.5875079870224,9.08000054359436
2001,2,5,15.3562578678131,11.4512560471892,9.29251121021807
2001,2,6,9.63958915074666,6.80417283376058,6.86250976721446
2001,3,1,14.1887577056885,11.8012516021729,7.48250586986542
2001,3,2,12.2237552165985,8.47375349998474,6.77750249505043
2001,3,3,16.9587574005127,13.6762607574463,10.3775042533875
2001,3,4,16.4062534332275,12.5400073766708,11.3162570714951
2001,3,5,19.3837497711182,15.8225070953369,13.350012588501
2001,3,6,16.4083385467529,12.9093850453695,9.80417054891586
2001,4,1,18.53000831604,14.1837574005127,11.1525104522705
2001,4,2,19.9250034332275,15.726251578331,12.9437518835068
2001,4,3,15.6325046539307,12.1737536430359,9.11625847816467
2001,4,4,21.6375049591064,17.6812564849854,14.84250831604
2001,4,5,16.485005569458,12.1637607336044,10.5562533140182
2001,4,6,22.2175052642822,18.4237537384033,15.4312580108643
2001,5,1,22.9962574005127,19.1637531280518,15.5612537384033
2001,5,2,22.2825016021729,18.366255569458,14.9875064849854
2001,5,3,24.1000080108643,21.0237567901611,16.2325046539307
2001,5,4,24.7212574005127,21.0212589263916,17.1525104522705
2001,5,5,27.0512531280518,24.0000049591064,19.8225086212158
2001,5,6,23.221887588501,19.2364648183187,15.9948012034098
2001,6,1,23.4762607574463,19.4987552642822,15.5725101470947
2001,6,2,26.360005569458,22.577502822876,18.8737567901611
2001,6,3,25.5637561798096,21.8937564849854,18.0387546539307
2001,6,4,27.2387592315674,23.7525043487549,20.1412570953369
2001,6,5,26.3700046539307,22.5337543487549,18.746252822876
2001,6,6,27.4300067901611,23.7487613677979,19.80500831604
2001,7,1,28.5812564849854,24.9512546539307,20.7225070953369
2001,7,2,28.2512592315674,24.9600086212158,21.1325061798096
2001,7,3,27.9412494659424,24.6175052642822,20.8962558746338
2001,7,4,26.9012577056885,23.1162494659424,19.0187564849854
2001,7,5,28.1512592315674,25.0012531280518,20.8425037384033
2001,7,6,28.3635489145915,25.2197945912679,21.0635509490967
2001,8,1,27.4400058746338,24.2862537384033,19.9387577056885
2001,8,2,28.3400058746338,25.3187564849854,21.241255569458
2001,8,3,25.385005569458,21.8387607574463,18.115002822876
2001,8,4,27.7587558746338,24.8250095367432,20.3375034332275
2001,8,5,28.3262592315674,24.896252822876,20.8400089263916
2001,8,6,25.9645900726318,22.0687529246012,18.3614673614502
2001,9,1,25.4550098419189,21.691255569458,17.5262577056885
2001,9,2,25.7262531280518,22.8862537384033,17.4625019073486
2001,9,3,25.6525043487549,23.172505569458,17.81125831604
2001,9,4,26.3162525177002,23.1600040435791,18.6000080108643
2001,9,5,23.6362537384033,20.2787601470947,16.4225025177002
2001,9,6,24.0462574005127,20.652502822876,16.1200061798096
2001,10,1,22.5850086212158,19.4125080108643,14.5950077056885
2001,10,2,22.1775058746338,18.8212604522705,14.9512592315674
2001,10,3,22.7012607574463,20.066255569458,16.0274997711182
2001,10,4,20.6637531280518,17.4525043487549,13.7400089263916
2001,10,5,23.5812564849854,20.3650043487549,16.208752822876
2001,10,6,20.6406307220459,16.9031340281169,12.8125095367432
2001,11,1,18.9162509918213,14.9625141143799,12.4537555456162
2001,11,2,14.4262577056885,11.3837574005127,8.60750756263733
2001,11,3,13.9487476348877,11.4325061559677,7.84875810146332
2001,11,4,13.63000831604,12.0212543487549,7.91250467300415
2001,11,5,14.8812519073486,13.4825046539307,9.46750214099884
2001,11,6,16.9587512969971,14.3287570953369,10.6562564611435
2001,12,1,16.0750049591064,12.9900088787079,10.5987521648407
2001,12,2,9.67250084877014,7.11626139134169,8.88500385284424
2001,12,3,7.80125439167023,5.0712601184845,6.19125375151634
2001,12,4,7.6100022315979,5.12875825762749,5.99875498861074
2001,12,5,6.29500738978386,4.30375671833754,3.41001124866307
2001,12,6,8.53854415814082,6.93229579925537,3.92604846258958
2002,1,1,13.7937595367432,11.3462558507919,6.88625645637512
2002,1,2,14.3275074005127,12.4412586212158,7.9162584066391
2002,1,3,19.8712558746338,16.4475070953369,12.0125064849854
2002,1,4,8.87500318288803,5.26250463491306,5.25250708460808
2002,1,5,7.29000561237335,3.95750114172697,1.15375975221395
2002,1,6,6.88230031728745,3.50938306904087,0.846885899702708
2002,2,1,8.18750016689301,4.92625570297241,2.80125573761761
2002,2,2,12.4425052642822,8.65250878334045,6.41750190854073
2002,2,3,13.3662540435791,10.5750079154968,7.66876385211945
2002,2,4,15.3337558746338,12.3175052642822,9.12625918388367
