year,month,hou,首迁期,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2006,8,2,2006-05-25 00:00:00,7,151,158,27.6112552642822,24.3212589263916,20.2875049591064,-0.0090894937515258,-0.0110145568847656,-0.0045394420623779,93.3000152587891,81.1250152587891,70.9875152587891,3.52636496921922,5.43161724498272,5.6164426189187,76.8977626955638,102.553317273938,103.897607798146,4,4,4
2006,8,3,2006-05-25 00:00:00,58,1873,1931,29.0000080108643,26.6312549591064,21.9775119781494,0.0052979707717895,0.0059104919433593,0.001610517501831,90.7500152587891,70.4625152587891,64.6125152587891,1.89775826925459,2.96724676330535,2.37488819881305,162.605835135044,194.335119800247,190.2551749588,6,7,7
2006,8,4,2006-05-25 00:00:00,0,108,108,26.721252822876,23.5887546539307,18.9325061798096,-0.0210020542144775,-0.0263895034790039,-0.0271145105361938,88.5375152587891,77.6750152587891,70.2000148773193,2.45759225708089,4.47347480030196,3.90595498697873,81.7206163355604,25.1166250226513,84.5074006284102,4,2,4
2006,8,5,2006-05-25 00:00:00,2,601,603,26.5800037384033,23.172505569458,19.1675098419189,-0.0265895843505859,-0.03286452293396,-0.0338520526885986,94.7750152587891,84.3500152587891,75.0750152587891,3.79598734077013,6.60454156901566,6.46124875240949,74.8843682692497,100.863823820107,112.199351025486,3,4,5
2006,8,6,2006-05-25 00:00:00,2,5726,5728,28.5781319936117,26.4968827565511,22.0479234059652,0.0157583753267924,0.0204354723294576,0.0065709153811136,90.6145985921224,70.0104319254557,63.8958485921224,2.68155316834392,5.08635690062804,4.90261532333407,199.629715515519,233.885837659542,245.340915294937,8,9,9
2006,9,1,2006-05-25 00:00:00,272,75920,76192,27.5912540435791,24.6300006866455,20.81750831604,-0.0171645879745483,-0.0360270977020264,-0.0329395771026611,95.0625152587891,80.8375152587891,75.4750152587891,1.9197492668303,2.5676728341897,1.05366483019907,66.3552999764037,92.043400914234,232.126684131272,3,4,9
2006,9,2,2006-05-25 00:00:00,22,1577,1599,22.4987522125244,18.1325031280518,15.02375831604,-0.0401520252227783,-0.0478521108627319,-0.0469520092010498,93.7000152587891,92.0875152587891,86.4875144958496,5.12217869758119,7.98711973663524,5.77067711192499,40.7953443829288,61.8512487519863,96.2469070587583,2,3,4
2006,9,3,2006-05-25 00:00:00,0,1058,1058,21.8725070953369,17.4862598419189,14.2700061798096,-0.0438395261764526,-0.0536144971847534,-0.0453395366668701,97.4375152587891,97.3250152587891,94.8375152587891,5.17939848551739,8.03988574282749,5.8451521990394,18.1448566612946,46.493143009075,70.3543363537385,2,3,3
2006,9,4,2006-05-25 00:00:00,8,886,894,21.9087574005127,18.3674991607666,13.0987567901611,0.0005603790283203,0.025110387802124,0.0420480728149414,79.4625152587891,68.7750144958496,60.3875131607056,3.35725218702777,5.16878861387754,5.4692476539657,170.380191350611,108.969400126258,19.0650690172296,7,5,2
2006,9,5,2006-05-25 00:00:00,0,69,69,22.465002822876,19.3037601470947,14.4100086212158,-0.0106895923614502,0.0150228977203369,0.0281354665756226,81.9000152587891,65.7250143051147,52.7250108718872,3.75858097347938,5.83669523566875,4.55180710005807,62.5844148571176,79.9762344949363,66.4630276584292,3,4,3
2006,9,6,2006-05-25 00:00:00,0,8,8,22.3900089263916,19.0712512969971,14.8900043487549,-0.0308270931243896,-0.0242645263671875,-0.0080270528793335,85.5875152587891,76.8625146865845,68.1375129699707,3.63318375257184,5.06999844411578,2.75102788349606,59.8734123897664,84.7159289561812,84.6183178914574,3,4,4
2006,10,1,2006-05-25 00:00:00,0,5,5,21.8275104522705,17.960005569458,13.3887546539307,-0.0192019939422607,-0.0054394960403442,0.0138354539871216,81.6875146865845,73.5875135421753,67.9000114440918,3.68473416641953,5.95009282751575,4.97263803011575,25.9512325693949,43.4020042043839,45.7063435469032,2,2,3
2006,10,2,2006-05-25 00:00:00,0,24,24,22.8062503814697,19.0562564849854,13.7887561798096,-0.0100520133972168,-0.0020770549774169,0.0032729387283325,70.8250141143799,57.3875112533569,57.2375093460083,1.9305830575913,2.94699459550944,2.60129405774249,69.6491329413162,88.1672221215617,86.215825311496,3,4,4
2006,10,3,2006-05-25 00:00:00,0,62,62,22.9987567901611,19.5149997711182,15.0312549591064,-0.0260018825531006,-0.0156770944595337,-0.0059895753860473,81.3375150680542,71.3250152587891,60.7125120162964,2.88160692445879,3.56770575392447,2.29049663269662,75.4249786299617,90.9876805912654,54.2308740668632,4,4,3
2006,10,4,2006-05-25 00:00:00,0,945,945,23.4050052642822,19.8062595367432,15.3037601470947,-0.0143645763397217,-0.0130519390106201,-0.0109145641326904,83.3375152587891,75.2750152587891,74.1125144958496,2.17187015836489,3.65887331729424,2.91939584626031,105.341159067303,149.132720535134,165.851153410751,5,6,7
2006,10,5,2006-05-25 00:00:00,0,0,0,20.6925037384033,16.9712558746338,13.6562549591064,-0.0337145090103149,-0.0336644887924194,-0.0224520444869995,85.0875152587891,79.7625150680542,69.2000120162964,3.20694639284237,4.12274633212434,2.40810135378786,104.869874695933,59.0243523396413,193.109394722853,4,3,7
2006,10,6,2006-05-25 00:00:00,0,0,0,19.4062582651774,15.3729216257731,10.8250077565511,-0.0430751045544942,-0.0273666381835938,-0.0103041728337606,82.3333484331767,78.9479316075643,78.0729312896729,3.73740676434223,4.86927618960194,3.13606730844736,40.7330852162441,50.4239517131337,104.301416424886,2,3,4
2006,11,1,2006-05-25 00:00:00,0,0,0,19.4775058746338,16.6237567901611,11.3012470245361,-0.0064270257949829,0.018122935295105,0.0414354801177979,57.8000104904175,45.7125061035156,33.0875024795532,2.59155117094455,4.03163236321595,3.97997640914363,102.84903306243,119.732033285979,203.450486271716,4,5,8
2006,11,2,2006-05-25 00:00:00,0,0,0,18.4237567901611,16.4362598419189,11.9212558269501,0.0080729484558105,0.028097939491272,0.0398854970932007,57.3625104904175,39.2000049591064,32.6500038146973,2.93021782460395,4.95328947257152,5.48786951530817,165.794001839694,192.814519811342,286.797926370408,7,7,11
2006,11,3,2006-05-25 00:00:00,0,0,0,15.5675006866455,12.6887546539307,9.21500880718231,-0.0139145374298096,0.0069980382919311,0.0213854551315308,64.4625123977661,54.437509727478,42.3500064849854,3.13110834448442,4.64905411751234,4.77654050112094,97.7293006235286,124.4618802989,279.632948060801,4,5,10
2006,11,4,2006-05-25 00:00:00,0,0,0,15.8375034332275,12.2362537384033,9.52625451087952,-0.0122144937515259,-0.0169019460678101,-0.0100144386291504,89.7500152587891,90.5875152587891,86.8875152587891,2.80280752453411,2.97988162791065,4.16999308522909,108.684719832903,147.011403426937,250.064368831055,5,6,9
