year,month,hou,首迁期,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2013,9,2,2013-06-20,1,1574,1575,24.4912601470947,20.765002822876,17.0087543487549,-0.0129145622253418,-0.0144895076751709,-0.0018644094467163,93.8500152587891,90.2625152587891,81.0625152587891,1.45652381226905,2.2298525708513,4.19528460074571,121.823537697274,138.621028878177,174.494680239183,5,6,7
2013,9,3,2013-04-20,0,0,0,26.6275089263916,23.2175022125244,19.6200092315674,-0.0215770721435547,-0.0322270393371582,-0.0310770750045776,91.7750152587891,85.7000152587891,67.5875146865845,0.899752106494081,1.45084427800325,2.09330818268355,51.3265642358026,80.4159367484807,133.990807469411,3,4,5
2013,9,4,2013-05-20,0,0,0,27.2662570953369,24.0225009918213,19.84875831604,-0.006789493560791,-0.0033269643783569,0.009335446357727,85.8875152587891,80.4875152587891,65.3250152587891,2.07742397043985,3.32098766954483,4.66898182000552,100.235964217364,108.841383467103,126.186800249738,4,5,5
2013,9,5,2013-02-20,0,0,0,24.9625095367432,21.0387561798096,17.3825077056885,0.0150479793548584,-0.0031519651412963,-0.0810521602630615,91.7000152587891,90.9125152587891,86.0125150680542,4.93731833992626,6.16450353833377,8.7924318762384,78.1960991884133,18.2693494716509,47.5219202524795,4,2,3
2013,9,6,2013-02-20,0,0,0,20.1637607574463,16.541255569458,14.0100025177002,0.009110403060913,0.0177729606628418,0.0295730590820312,88.6375152587891,86.2500152587891,71.612512588501,2.22952492038292,3.47093788254526,4.36806900819943,213.688572896829,26.6050374635602,117.405935725843,8,2,5
2013,10,1,2013-02-20,0,0,0,22.4737552642822,19.3262561798096,15.3512607574463,-0.0120145320892334,-0.0146270513534546,-0.0160895109176636,83.3500152587891,76.9875152587891,57.8125118255615,3.29169710071576,4.83919570103642,4.85678091356404,82.5516800593566,32.5214111948184,54.1840621645154,4,2,3
2013,10,2,2013-02-20,0,0,0,22.6412509918213,19.1762561798096,15.6675037384033,0.0232229948043823,0.0326604843139648,0.0225354433059692,70.2875135421753,66.850013923645,56.1750118255615,3.36403593941402,5.51759260114249,8.10597230816759,212.290950218059,20.9560969287422,40.0205399433635,8,2,2
2013,10,3,2013-04-20,0,0,0,23.9087574005127,20.6787616729736,16.7862522125244,0.007922887802124,-0.0005145072937011,-0.0119020462036133,77.1000150680542,73.6875146865845,66.7250141143799,1.6989508277,3.20641513947187,4.43980494628772,58.2487624480592,77.5222919817759,107.313795393006,3,4,5
2013,10,4,2013-02-20,0,0,0,15.6525058746338,12.0637546539307,9.08125476837158,-0.0095270633697509,-0.0073271036148071,-0.0112146377563477,91.5250152587891,90.4750152587891,92.0375152587891,3.08819143988356,4.38753378880384,3.18911580566383,89.1412344992852,43.00847360321,85.0754454997904,4,2,4
2013,10,5,2013-02-20,0,0,0,18.3725101470947,15.1675052642822,11.160008597374,0.0083604335784912,0.0111353874206543,0.0102104663848877,75.9750143051147,72.250013923645,66.9625112533569,3.44506649400953,5.25475666355349,5.90791821864634,145.477713168801,26.3105812646745,47.9604809621881,6,2,3
