year,month,hou,1000hPa_air,925hPa_air,850hPa_air
2000,1,1,20.0862522125244,16.6662570953369,13.7262561798096
2000,1,2,20.9987567901611,17.7837543487549,14.7437519073486
2000,1,3,21.3237567901611,18.7225070953369,15.246252822876
2000,1,4,13.8275074005127,10.195001411438,8.36375441551209
2000,1,5,17.7550037384033,14.0000064373016,11.7875094890594
2000,1,6,10.1562543114026,5.77188009520372,4.78750504553318
2000,2,1,14.1225024700165,10.7475069999695,9.191250872612
2000,2,2,14.9100070953369,10.8162555217743,8.83625206947327
2000,2,3,18.9237506866455,15.9687534332275,12.952502822876
2000,2,4,19.8050052642822,16.9037570953369,14.7037586212158
2000,2,5,17.0087558746338,14.676256108284,13.7112536907196
2000,2,6,10.6015662550926,6.58125653862953,6.48438039422035
2000,3,1,17.0725025177002,14.3100024700165,13.7662524700165
2000,3,2,20.2900058746338,16.9237522125244,14.7200061798096
2000,3,3,21.2425037384033,18.9475086212158,16.408752822876
2000,3,4,21.9537540435791,18.993762588501,16.1575031280518
2000,3,5,21.8062534332275,18.1700061798096,14.7800052642822
2000,3,6,23.0479221343994,19.2458388010661,15.7864640553792
2000,4,1,23.3274997711182,20.9212558746338,17.6100070953369
2000,4,2,23.0087574005127,19.0687595367432,16.3575077056885
2000,4,3,23.8025043487549,20.3525089263916,16.87375831604
2000,4,4,24.9412601470947,20.8950061798096,16.8475101470947
2000,4,5,26.9225025177002,24.2125049591064,20.2212558746338
2000,4,6,25.9987567901611,23.1362552642822,19.4687564849854
2000,5,1,25.941255569458,22.660005569458,18.5350101470947
2000,5,2,26.5000003814697,22.6575046539307,18.2787570953369
2000,5,3,25.7887577056885,21.58625831604,17.7800037384033
2000,5,4,24.6812595367432,20.4687595367432,16.6750019073486
2000,5,5,25.8825077056885,21.7825046539307,17.7800067901611
2000,5,6,27.97292137146,24.6802145640055,20.4177150726318
2000,6,1,27.2900104522705,23.5012561798096,19.5487506866455
2000,6,2,28.7350040435791,25.3300052642822,21.2287509918213
2000,6,3,25.4087497711182,21.1812534332275,17.04875831604
2000,6,4,26.9987567901611,23.1337604522705,18.7299991607666
2000,6,5,27.9462635040283,24.2825016021729,20.2012607574463
2000,6,6,27.4450061798096,23.4875095367432,19.4112522125244
2000,7,1,28.2787525177002,24.215002822876,20.0487537384033
2000,7,2,28.6075107574463,24.8912570953369,20.8925098419189
2000,7,3,27.397505569458,23.1162509918213,19.0700138092041
2000,7,4,28.4487567901611,24.590002822876,20.5625080108643
2000,7,5,27.5137531280518,23.5225040435791,19.5087543487549
2000,7,6,28.59792137146,25.1385440826416,21.1218789418538
2000,8,1,28.4975101470947,24.6900074005127,20.5300067901611
2000,8,2,27.29250831604,23.54875831604,19.322505569458
2000,8,3,29.1062549591064,25.4425052642822,21.3287586212158
2000,8,4,28.4225116729736,24.2825107574463,20.1262546539307
2000,8,5,28.8637531280518,24.9237567901611,20.6850116729736
2000,8,6,28.3781299591064,24.8510443369548,20.6531276702881
2000,9,1,27.86125831604,24.202502822876,20.1775058746338
2000,9,2,25.8262577056885,21.4250080108643,17.7450061798096
2000,9,3,25.2800113677979,21.0625064849854,16.4675067901611
2000,9,4,25.3075061798096,21.333752822876,16.7412586212158
2000,9,5,25.6837543487549,22.0612567901611,18.0062610626221
2000,9,6,26.0112552642822,22.1875064849854,18.2137561798096
2000,10,1,25.7537570953369,22.1462558746338,18.2937564849854
2000,10,2,26.0012561798096,21.8712589263916,18.0175052642822
2000,10,3,23.2062564849854,18.8687595367432,15.9137546539307
2000,10,4,22.4262516021729,18.3137546539307,15.6125080108643
2000,10,5,25.0062564849854,21.6337558746338,17.6787540435791
2000,10,6,22.0822976430257,17.5843779246012,14.9437567392985
2000,11,1,18.946252822876,14.8887607574463,13.3625064849854
2000,11,2,21.8012546539307,18.0912540435791,14.4600147247314
2000,11,3,18.2287570953369,14.4500064849854,12.8337589263916
2000,11,4,18.0112552642822,13.8325015544891,12.7387607336044
2000,11,5,18.6075031280518,15.1637577056885,13.7450046539307
2000,11,6,22.7400043487549,19.0125095367432,14.7250019073486
2000,12,1,17.8525074005127,13.7100055456162,11.9750034093857
2000,12,2,21.0512531280518,17.4637546539307,13.3312564849854
2000,12,3,15.4312518835068,11.9262515544891,11.1900043010712
2000,12,4,20.0262531280518,16.5737537384033,13.2962558746338
2000,12,5,15.691255569458,11.9800037384033,10.4975101470947
2000,12,6,18.7520885467529,14.7895908355713,10.9604193369548
2001,1,1,18.783752822876,14.6575122833252,11.3887577056885
2001,1,2,18.50500831604,15.3175082683563,12.7800037384033
2001,1,3,15.1512592315674,11.3525043010712,9.95875880718231
2001,1,4,18.0587558746338,14.1962543010712,11.4350039958954
2001,1,5,22.8250034332275,20.4887561798096,17.2937549591064
2001,1,6,13.4802150328954,10.3427128791809,10.0562622348468
2001,2,1,15.8587574005127,12.5250049114227,11.8800036668777
2001,2,2,15.8512592315674,11.8650088071823,10.8675051689148
2001,2,3,15.2900043487549,11.001257610321,9.26125512123108
2001,2,4,19.0925113677979,15.0200077056885,11.601253080368
2001,2,5,20.2600040435791,17.3087527990341,14.4975070476532
2001,2,6,17.5000069936117,14.0520928700765,13.1479155222575
2001,3,1,18.5312595367432,14.4800037384033,11.9800067901611
2001,3,2,18.1662509918213,14.5925022125244,13.1537601470947
2001,3,3,19.0450000762939,15.3275074005127,13.1612598419189
2001,3,4,23.6700077056885,20.4325061798096,17.5137531280518
2001,3,5,24.7625095367432,21.9312564849854,18.59250831604
2001,3,6,21.2104218800863,16.9802112579346,14.290625890096
2001,4,1,23.8412540435791,20.26750831604,17.1050022125244
2001,4,2,26.2187534332275,23.9825031280518,20.9337558746338
2001,4,3,19.5850116729736,15.2387561798096,13.8687534332275
2001,4,4,26.7987552642822,24.2175052642822,21.0775089263916
2001,4,5,24.1575107574463,20.8600086212158,17.9462574005127
2001,4,6,25.6887531280518,22.3250064849854,19.2150058746338
2001,5,1,25.0425006866455,21.8162586212158,18.1712574005127
2001,5,2,26.3812580108643,23.4737537384033,19.1862552642822
2001,5,3,26.283752822876,22.0625064849854,17.168762588501
2001,5,4,26.3412601470947,22.4137546539307,18.5487598419189
2001,5,5,27.8162570953369,24.5625034332275,20.3987598419189
2001,5,6,26.211462020874,22.2739709218343,18.2125072479248
2001,6,1,27.1712604522705,23.2350070953369,19.2662570953369
2001,6,2,28.3550037384033,24.6737567901611,20.6375080108643
2001,6,3,27.8375049591064,23.9287586212158,19.6900104522705
2001,6,4,28.7700046539307,25.1825061798096,20.9775074005127
2001,6,5,27.9975086212158,24.1812534332275,20.1187534332275
2001,6,6,27.3675006866455,23.1125019073486,19.1112537384033
2001,7,1,28.2275043487549,24.3900058746338,20.2950031280518
2001,7,2,27.9487506866455,24.3525058746338,20.4300037384033
2001,7,3,28.3075061798096,25.0725086212158,20.94250831604
2001,7,4,27.9137561798096,23.7562580108643,19.8650043487549
2001,7,5,27.4737598419189,23.2787586212158,19.0625095367432
2001,7,6,28.181250890096,24.472926457723,20.1666736602783
2001,8,1,27.1875019073486,23.1512531280518,19.0312580108643
2001,8,2,28.1587574005127,24.2987552642822,20.2650043487549
2001,8,3,26.9900043487549,23.0612537384033,18.7700046539307
2001,8,4,27.9087543487549,24.0862537384033,19.6487552642822
2001,8,5,29.2150089263916,25.5625080108643,21.2225025177002
2001,8,6,27.6114648183187,23.3802115122477,19.2187582651774
2001,9,1,26.5225070953369,21.9512546539307,18.0649997711182
2001,9,2,27.0525074005127,22.960005569458,18.6137561798096
2001,9,3,26.6537525177002,22.9812595367432,18.4950061798096
2001,9,4,27.5887577056885,24.6575077056885,19.8250095367432
2001,9,5,25.9287570953369,21.8500080108643,17.4487552642822
2001,9,6,26.1312549591064,22.4862537384033,17.3637607574463
2001,10,1,25.0550098419189,20.9887577056885,17.0900089263916
2001,10,2,25.0225040435791,21.0675022125244,17.44875831604
2001,10,3,25.7587574005127,21.1162509918213,16.4987522125244
2001,10,4,24.0475086212158,19.5512577056885,15.4100040435791
2001,10,5,25.1012592315674,20.6612552642822,16.3037570953369
2001,10,6,23.4500077565511,18.9666690826416,15.5031286875407
2001,11,1,24.6562534332275,20.7287540435791,16.8637500762939
2001,11,2,19.6937519073486,15.3425022125244,12.3275104522705
2001,11,3,17.8200046539307,13.5412570953369,11.0562548875809
2001,11,4,17.9462558746338,13.9137561798096,10.2400089263916
2001,11,5,18.9537540435791,15.0487506866455,11.0862613677979
2001,11,6,21.10500831604,17.2462604522705,12.2612567901611
2001,12,1,22.328755569458,18.3937580108643,13.69250831604
2001,12,2,17.9837589263916,14.5325046539307,13.0937534332275
2001,12,3,14.9362537384033,11.9200091362,11.8700061321259
2001,12,4,16.9762607574463,13.9062564611435,12.8462558507919
2001,12,5,13.18625831604,8.78750176429748,7.66125655174255
2001,12,6,15.1833375295003,11.0843804677327,8.01042093833288
2002,1,1,17.3562564849854,12.9562534332275,9.05000176429749
