year,month,hou,1000hPa_air,925hPa_air,850hPa_air
2000,1,1,20.2800022125244,16.7075061798096,13.3612567901611
2000,1,2,20.5450061798096,17.0287540435791,13.9225040435791
2000,1,3,20.4650043487549,17.60500831604,14.1387561798096
2000,1,4,13.9662540435791,10.183752655983,8.50250413417816
2000,1,5,17.6050113677979,14.152507352829,12.2162570714951
2000,1,6,11.1020856499672,6.71563117206097,6.22083693742752
2000,2,1,14.418750333786,11.3312564134598,9.4362566947937
2000,2,2,15.4825077056885,11.3550021886826,8.98875451087952
2000,2,3,18.4212558746338,15.2762561798096,12.0625049591064
2000,2,4,19.2512561798096,16.5487552642822,14.3212604522705
2000,2,5,16.2400058746338,14.1425082445145,13.6225024700165
2000,2,6,11.6781329810619,7.77032062411308,8.062505453825
2000,3,1,17.502502822876,14.7262531042099,14.2225055456161
2000,3,2,19.2562564849854,15.7137546539307,13.6125034332275
2000,3,3,20.4325016021729,18.2187610626221,15.7512561798096
2000,3,4,21.0600040435791,17.897505569458,15.2825061798096
2000,3,5,21.1700031280518,17.5712558746338,14.2675052642822
2000,3,6,22.5864658355713,18.6770890553792,15.3375021616618
2000,4,1,22.7712543487549,20.4587543487549,17.0612537384033
2000,4,2,22.9500095367432,19.0912570953369,16.2300067901611
2000,4,3,23.7300052642822,20.1825046539307,16.8600086212158
2000,4,4,24.1462558746338,20.1400043487549,16.2362598419189
2000,4,5,26.1762561798096,23.4437564849854,19.3787540435791
2000,4,6,25.4437580108643,22.6275058746338,19.1500034332275
2000,5,1,25.5750080108643,22.2862567901611,18.34875831604
2000,5,2,26.1075016021729,22.0587574005127,17.9175067901611
2000,5,3,25.5912540435791,21.3862506866455,17.8212497711182
2000,5,4,25.2300067901611,21.1050113677979,17.3575016021729
2000,5,5,25.9050098419189,21.7325061798096,17.8700061798096
2000,5,6,27.6572971343994,24.3197968800863,20.163548151652
2000,6,1,27.5262592315674,23.9450061798096,19.928755569458
2000,6,2,28.5312534332275,25.1037525177002,20.9837543487549
2000,6,3,25.6399997711182,21.3812580108643,17.2575061798096
2000,6,4,26.8425067901611,22.9887546539307,18.7849994659424
2000,6,5,27.5937580108643,23.7637531280518,19.8025058746338
2000,6,6,27.4575046539307,23.6062549591064,19.6212574005127
2000,7,1,28.197505569458,24.0262516021729,19.9600009918213
2000,7,2,28.341255569458,24.4250064849854,20.4900043487549
2000,7,3,27.1450016021729,22.7625034332275,19.0412616729736
2000,7,4,27.8925067901611,23.7800052642822,20.041255569458
2000,7,5,27.4587543487549,23.5362522125244,19.6537525177002
2000,7,6,28.3895905812581,24.9635461171468,20.975004196167
2000,8,1,28.1362613677979,24.3000080108643,20.2000049591064
2000,8,2,27.0987613677979,23.3587543487549,19.2337574005127
2000,8,3,28.7612537384033,25.0975040435791,20.8725040435791
2000,8,4,28.3062564849854,24.2187534332275,20.0950092315674
2000,8,5,28.6687564849854,24.6875064849854,20.6287570953369
2000,8,6,28.3479226430257,24.5333347320557,20.4104188283284
2000,9,1,27.7025089263916,24.2375019073486,20.1550067901611
2000,9,2,25.9775074005127,21.5862567901611,18.1025089263916
2000,9,3,25.3262546539307,20.7175022125244,15.9937534332275
2000,9,4,25.2912586212158,21.1287570953369,16.4600040435791
2000,9,5,25.4524997711182,21.7625064849854,17.7400074005127
2000,9,6,25.7687549591064,22.0287525177002,18.2100040435791
2000,10,1,25.633752822876,21.9750034332275,18.0687595367432
2000,10,2,26.041255569458,21.8937580108643,18.0637531280518
2000,10,3,23.8375080108643,19.3275058746338,16.6037570953369
2000,10,4,23.4637531280518,19.2437549591064,16.5400012969971
2000,10,5,25.1887577056885,21.8250064849854,17.946252822876
2000,10,6,22.2020905812581,17.5447940826416,15.2270857493083
2000,11,1,19.4987522125244,15.3912586212158,13.4512561798096
2000,11,2,22.2300037384033,18.28000831604,14.5962635040283
2000,11,3,18.7950061798096,15.1262592315674,13.8387561798096
2000,11,4,18.6937534332275,14.5850040197372,13.7250049591064
2000,11,5,18.9887516021729,15.777502822876,14.3050067901611
2000,11,6,22.4712543487549,18.9987537384033,14.785005569458
2000,12,1,18.2975040435791,14.2125079870224,12.4687549591064
2000,12,2,21.1762531280518,17.9737567901611,13.6562549591064
2000,12,3,15.7900073766708,12.5050052165985,12.1850070953369
2000,12,4,20.2575031280518,17.0012531280518,13.7212574005127
2000,12,5,16.2362552642822,12.6137577056885,10.9800144195557
2000,12,6,18.6531352996826,14.7229226430257,10.9614658355713
2001,1,1,18.5825016021729,14.3250110626221,10.8737567901611
2001,1,2,18.6562534332275,15.1225055456161,12.6337558746338
2001,1,3,15.6937580108643,11.8962543010712,10.3437563896179
2001,1,4,18.27375831604,14.421254324913,11.7612506628037
2001,1,5,21.8337574005127,19.6637546539307,16.4187488555908
2001,1,6,14.1718806823095,11.2427119016647,10.9281316796939
2001,2,1,15.6800022125244,12.4587573289871,11.6687564134598
