year,month,hou,1000hPa_air,925hPa_air,850hPa_air
2000,1,1,14.947505569458,11.7962542772293,9.38750786781311
2000,1,2,9.53625512123108,5.89250646829605,5.16000667214394
2000,1,3,6.83375557661057,2.96375577449799,2.77500456720591
2000,1,4,3.98750603199005,0.251257289946079,-2.21999363005161
2000,1,5,5.32249912619591,1.53875273950398,0.0225066769868135
2000,1,6,1.1166752713422,-2.83645482112964,-6.28541034460068
2000,2,1,3.00875395834446,-0.574995460808282,-1.99124147742987
2000,2,2,7.19501042366028,3.51000511050224,0.613755795732141
2000,2,3,10.9150058269501,6.98375401496887,4.21750333756208
2000,2,4,9.86375906467438,5.96375736482441,4.08500824896619
2000,2,5,7.3612503528595,3.37750698328018,0.748753299470991
2000,2,6,8.02343919873238,4.07031394541264,-0.646868135314435
2000,3,1,11.9837589263916,7.95625627040863,4.67750693559647
2000,3,2,11.0675021648407,6.90500950813293,3.58999932259321
2000,3,3,12.6837573766708,8.53375568389893,5.72500303387642
2000,3,4,16.0762592315674,12.0387546062469,9.08500692844391
2000,3,5,14.3837543487549,10.2812487602234,7.43000645637512
2000,3,6,21.6114660898844,18.2708415985107,15.3833344777425
2000,4,1,16.9987522125244,12.7687519073486,9.20500364303589
2000,4,2,17.3775058746338,13.3450031280518,9.77000308036804
2000,4,3,18.2700077056885,14.2987537384033,11.040007352829
2000,4,4,22.2512592315674,18.3050052642822,14.9500019073486
2000,4,5,20.6412586212158,16.6012561798096,13.6300113677979
2000,4,6,19.2425052642822,15.3212543487549,11.7162570953369
2000,5,1,23.6112552642822,20.1349994659424,16.410005569458
2000,5,2,24.4450046539307,20.591255569458,17.1250034332275
2000,5,3,27.5450092315674,23.9737506866455,20.7837589263916
2000,5,4,23.0987537384033,19.4575031280518,16.0850009918213
2000,5,5,26.5075077056885,22.7750019073486,18.9712619781494
2000,5,6,24.1489632924398,19.9729226430257,16.3520895640055
2000,6,1,27.1862567901611,23.1562488555908,19.6775074005127
2000,6,2,25.3075107574463,21.1137577056885,17.0137500762939
2000,6,3,22.5900043487549,18.7212558746338,14.8462619781494
2000,6,4,26.0712558746338,22.3500003814697,18.7887622833252
2000,6,5,27.4675052642822,23.3362537384033,19.716255569458
2000,6,6,28.3787601470947,24.2625003814697,20.7087543487549
2000,7,1,28.4762546539307,24.5575061798096,20.6387607574463
2000,7,2,27.9650074005127,23.9912525177002,20.2387531280518
2000,7,3,28.5600070953369,24.4662586212158,20.5137561798096
2000,7,4,29.71750831604,25.5387561798096,22.0825077056885
2000,7,5,29.2137546539307,25.0825092315674,21.7850040435791
2000,7,6,29.3489626248678,25.3875077565511,22.210423151652
2000,8,1,27.1825092315674,22.9387607574463,18.6550052642822
2000,8,2,28.3662601470947,24.2175037384033,20.5125064849854
2000,8,3,29.2862537384033,25.2050067901611,21.541255569458
2000,8,4,27.9137592315674,23.7512592315674,19.8912540435791
2000,8,5,27.3300037384033,23.3225040435791,19.3750095367432
2000,8,6,26.1708393096924,21.9697933197021,18.0177122751872
2000,9,1,27.4037616729736,23.3637561798096,19.6412525177002
2000,9,2,19.8412570953369,15.4912570953369,11.4212589263916
2000,9,3,21.8537540435791,18.2325122833252,13.9687534332275
2000,9,4,24.6650074005127,21.0975040435791,17.4050067901611
2000,9,5,25.0750034332275,21.2825092315674,17.8900058746338
2000,9,6,23.6237537384033,19.7062595367432,16.2400043487549
2000,10,1,23.0025043487549,18.9462604522705,15.1800052642822
2000,10,2,24.9937564849854,21.2399997711182,17.5025058746338
2000,10,3,14.7875019073486,10.660003900528,7.77500007152557
2000,10,4,16.9575000762939,12.8200061798096,10.1812564373016
2000,10,5,19.8987552642822,15.818745803833,13.1137577056885
2000,10,6,15.9239622751872,12.1250031789144,9.47708940505981
2000,11,1,16.5925067901611,13.6175052642822,11.6375094890594
2000,11,2,14.7775088787079,11.1175066769123,8.95875421613455
2000,11,3,7.81125655174255,4.13375848829746,2.21876064874232
2000,11,4,8.52250845432281,4.68875727057457,2.56625210493803
