year,month,hou,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,2.50321388490469,4.36237966412313,5.84980101779531,191.423457760735,204.90248869995,275.709862928171,7,8,10
2000,1,2,4.20664398860098,5.90236299075391,5.69465052580605,47.2582735362732,154.841691660861,176.577980315053,3,6,7
2000,1,3,4.30596716024359,5.56558718673083,5.59426418051324,104.852755123279,154.381338437323,228.623778796124,4,6,9
2000,1,4,4.50708237095014,6.39446982969051,4.61554154848628,84.3170660345574,99.3505595799246,156.972246684666,4,4,6
2000,1,5,5.42886925306232,7.44814128925317,7.01892286234788,81.8234003351274,101.471602507747,140.567337742695,4,4,6
2000,1,6,5.42843678636311,7.16627183872292,4.4022262748596,79.2874133946007,42.1096043343616,104.124729630538,4,2,4
2000,2,1,4.18974775842908,3.91325894706774,5.09133704162763,100.221265127906,138.544038438149,233.489700697161,4,6,9
2000,2,2,2.97911570276862,4.69232490513752,5.51432194722979,127.736431902241,158.834068633962,232.424360453416,5,6,9
2000,2,3,3.3987319942672,3.97264381664939,4.23072263600673,54.2220386094512,71.0850601442976,287.161739223462,3,3,11
2000,2,4,3.85247942173533,6.11624826741286,5.81692992725574,71.5130160066851,99.6162635984492,180.917373652197,3,4,7
2000,2,5,5.835508859595,8.37537058991509,5.32922410377724,110.854441952877,130.34278596491,161.797570550275,5,5,6
2000,2,6,3.55974982584494,6.0455184831306,5.51939525226668,131.245150304873,143.337667592358,165.283805649066,5,6,7
2000,3,1,2.63808952496702,3.05051145602745,3.97193321912799,71.8555078003322,104.120987771817,240.848128186021,3,4,9
2000,3,2,4.46275036876174,6.30426852162877,4.57354297932757,58.8666863185881,81.5981999102903,100.929885283107,3,4,4
2000,3,3,3.53695993055817,5.20147332820631,4.77575078373263,118.296547942181,130.902331980367,217.818525423515,5,5,8
2000,3,4,2.74075233122038,4.87311054055965,5.48744660710366,108.662354686079,134.524153846207,149.227004852447,5,5,6
2000,3,5,2.88176684927598,3.12614335569109,4.24532926206037,137.88299477847,155.937573237677,238.296513322877,6,6,9
2000,3,6,3.22786594162408,5.93892960959471,7.38207261838682,211.849918140257,237.865613941433,275.206148252118,8,9,10
2000,4,1,4.375169649129,6.06863339425443,4.23593078484871,38.8437285759022,60.2897212944291,140.851854692981,2,3,6
2000,4,2,2.90774122730723,4.38256681317715,4.5739066224096,139.967158357634,159.909110493034,172.656251529398,6,6,7
2000,4,3,2.76630747702986,4.66227654430207,5.64986384036508,177.695014838379,202.927820063214,276.219538523136,7,8,10
2000,4,4,2.38030282690506,4.0257051573767,4.81605582834892,138.216169943914,212.453719976227,259.89845731202,6,8,10
2000,4,5,2.11035991610126,4.1136650321915,5.01282936060685,159.236754729668,184.47341592591,250.503355031307,6,7,9
2000,4,6,2.37461547733409,4.33111365735675,4.6707740812596,78.9530066488676,105.656861849376,171.259433809758,4,5,7
2000,5,1,1.89730032375705,2.70186532746283,2.19458963962854,145.884638210375,163.67063700534,144.641674174031,6,6,6
2000,5,2,2.64342132692259,3.74281019890221,3.59563698447673,102.781738844072,122.252586540808,96.2899041445447,4,5,4
2000,5,3,2.24348020059662,4.01758290515579,5.46847177196897,157.304612889488,232.926809802892,277.993259252745,6,9,10
2000,5,4,2.43713210561734,3.46280424915629,2.9018204691432,147.616797021798,175.296613745315,151.458424450325,6,7,6
2000,5,5,3.46764406429844,6.40775749389038,6.62830940928712,155.616120913981,169.872639250984,164.164637952113,6,7,6
2000,5,6,2.77067234088183,5.6288789194677,6.6178215335975,202.400133039179,227.048592792455,235.754138777882,8,9,9
2000,6,1,3.77644108233635,6.87194048536259,7.62955651730157,199.715296714382,151.694965840086,274.011298502885,8,6,10
2000,6,2,2.95719527364512,4.56102885748662,4.26719061299303,139.232753304781,171.177125768986,199.432562436736,6,7,8
2000,6,3,3.25386918311869,5.85814654215814,6.2028763528065,76.9353217051145,84.0505852944328,87.8036854160182,4,4,4
2000,6,4,3.3154156342822,4.99122948750814,4.39381864994276,108.051692964101,136.790216268952,152.936976977976,5,6,6
2000,6,5,4.94681306885314,10.3677988019014,12.5252774350171,199.421821603911,223.011616864793,237.373598398175,8,8,9
2000,6,6,4.6613794684328,8.71257183050784,9.22461907013382,215.111462094821,237.755052054001,248.0245930525,8,9,9
2000,7,1,3.1213758126611,5.81676445465855,5.40698796886097,110.028563493841,135.379329864986,139.217582731605,5,6,6
2000,7,2,4.28081290102443,6.58277578301626,7.26304314745989,99.9639874809122,117.971154026956,125.673286893682,4,5,5
2000,7,3,3.56672302338832,6.94423416512835,6.76618448642382,187.464471502721,206.789377402696,212.282747164516,7,8,8
2000,7,4,4.71264566766901,9.32232562360071,11.147836727522,164.682273275018,182.222851270286,189.755744690426,6,7,7
2000,7,5,3.76531419026753,6.92802595556317,6.49944151414529,213.61445414324,241.691849397122,253.417621794875,8,9,9
2000,7,6,1.96272892113639,2.95898574323162,4.0546999091497,200.316967314431,251.67256301947,284.988316315931,8,9,10
2000,8,1,3.08767847759479,4.87144482017834,4.1747205374607,96.8355995210982,120.517387239404,123.504173614259,4,5,5
2000,8,2,1.29888623199364,2.30738916503902,3.06750193955665,246.385619333212,260.093770204457,261.276562386512,9,10,10
2000,8,3,2.63416729615431,3.98295725825214,3.65644264507124,177.133658849009,205.99624968864,226.222319098907,7,8,9
2000,8,4,2.44924057043431,4.35727628942101,4.76545038820536,239.137890913801,265.193991408432,269.661777075093,9,10,10
2000,8,5,5.07669393838304,8.96617108276178,11.2477032822632,108.082461805446,124.785241847763,139.78734160905,5,5,6
2000,8,6,3.54965756581318,5.53025760318693,6.19113693535699,145.399542933498,167.502224028112,122.469920596777,6,7,5
2000,9,1,2.75190795559168,5.25653479199813,5.67519281062142,84.2484854263188,106.27734816288,104.090921179505,4,5,4
2000,9,2,5.66561155036864,9.19577924460371,6.7918905031081,12.5410689836389,33.5316201254341,46.596926354591,1,2,3
2000,9,3,8.26985772916557,13.569718744617,15.8496469807534,339.889999450131,215.999599448384,87.5598262151606,12,8,4
2000,9,4,2.57016534995905,4.07443366353476,3.97170599363819,161.259727773976,183.790041257501,171.12658614914,6,7,7
2000,9,5,2.18046252947134,3.01953343206821,2.60793127710322,140.01722224255,189.364802506765,247.51175468958,6,7,9
2000,9,6,2.00390198548089,3.11969655560291,4.10125251761068,170.593716686705,227.735416981902,248.615694836647,7,9,9
2000,10,1,2.97863263351869,4.99869982801276,4.4620879168921,136.917500159591,161.044363586185,176.429842502649,6,6,7
2000,10,2,1.96738680000301,3.039682563612,2.00010990387889,91.0914836166442,111.230945894103,167.889839724574,4,5,7
2000,10,3,6.09317414989429,8.9246426937726,6.22912490349247,27.6888587405105,47.5737975472651,61.6265424691313,2,3,3
2000,10,4,3.9919896505194,5.53296761507935,4.20367050864878,41.1755740946865,81.8305408907884,120.090933947227,2,4,5
2000,10,5,3.57229816632737,4.93898681310358,4.66359763391271,46.5658829822934,123.072991605991,197.3389079148,3,5,8
2000,10,6,6.70155560321231,9.14982177856594,6.70670903181429,128.294156427414,89.9875746326868,152.568240719736,5,4,6
2000,11,1,4.75908381057626,7.30866982772425,6.69914731257539,108.85479198797,51.8656964090726,63.2542213209286,5,3,3
2000,11,2,5.72077972813406,8.3725088209029,5.09296015505164,41.0338065424666,71.2793691122054,103.887758033495,2,3,4
2000,11,3,4.86614593725786,6.31277732793572,3.8402540534115,23.7055336601359,60.8356173336029,141.169019457625,2,3,6
2000,11,4,5.1534459865216,7.10405446927891,5.11652825799762,225.734121725665,173.763112077069,156.171755268754,9,7,6
2000,11,5,2.92960159613466,3.71053430484295,3.41668259422985,88.2730253403144,129.094979246855,188.880777356191,4,5,7
2000,11,6,4.21438503966618,5.06530174572261,3.21387295317321,46.2557096062812,75.4303433926777,188.69783117473,3,4,7
2000,12,1,3.62717213617317,4.70098408442139,3.13597821418365,156.154530226445,100.100651273443,233.403920711765,6,4,9
2000,12,2,3.31049748782391,4.1961760950433,3.44610030163204,81.0360584924139,116.435969485455,200.897152990178,4,5,8
2000,12,3,3.38203676090158,5.13065231226241,3.64649281386024,109.059292772841,86.6797972452193,126.374497737202,5,4,5
2000,12,4,4.09195028625221,4.28858724271732,4.80157007604576,103.391236312486,133.688941614084,240.30665416906,4,5,9
2000,12,5,2.13477097302841,3.53738536774551,4.17764515907235,223.676148419399,217.292464725799,278.522990136529,8,8,10
2000,12,6,4.35659736089112,5.30530455899049,3.83325549528773,42.361375915496,70.2622330333176,108.814544916508,2,3,5
2001,1,1,4.01248573565194,5.48170568880808,3.92948167985568,88.7193522016124,118.22801499208,169.18760445277,4,5,7
