year,month,hou,1000hPa_air,850hPa_air,1000hPa_rhum,850hPa_rhum,1000hPa_wind,850hPa_wind,1000hPa_azimuth,850hPa_azimuth,1000hPa_number,850hPa_number,850hPa_omega
2021,1,1,0.134564208984398,-6.07369232177732,61.434700012207,68.3977544784546,4.60602486474535,4.22609698517728,49.1945499766838,305.337870430324,3,11,0.0434069941965686
2021,1,2,-0.00202026367185226,-6.38895721435545,45.0037078857422,58.6281578063965,4.1179854514182,8.44523426234634,218.984952125478,289.148947225446,8,11,0.0762322278746711
2021,1,3,4.4498733520508,0.0433654785156477,72.8386234283447,59.3880441665649,6.90797050047242,9.5213213838404,175.834627953386,260.451164660904,7,10,0.0279940088336162
2021,1,4,-2.71199493408201,-7.54373474121091,65.4698136329651,53.7481419563293,9.21614039002022,5.22417819043064,35.2284982867244,116.378150265281,2,5,0.0270585849225589
2021,1,5,1.53061523437502,-3.97427978515623,58.0233638763428,42.1095662117004,6.18750864961033,6.55740413830872,275.781046029193,290.740084533901,10,11,0.0444039520598348
2021,1,6,4.68843612670901,-2.99506988525388,49.2848753929138,45.8786538441976,5.95015378488762,9.09348317445234,192.798387744275,308.080470733566,7,11,0.0421972843718817
2021,2,1,4.66001892089846,-2.29701843261716,34.5925240516663,30.3406356334686,8.04234723761522,9.98564779763179,218.037053018326,295.911530652191,8,11,0.0575286194234127
2021,2,2,5.13465423583987,-4.46277618408201,28.7436542510986,36.3792135238647,9.16198970998127,11.6834944655171,309.991511995026,319.652400702516,11,12,0.0827863955310243
2021,2,3,7.11202850341799,2.86494140625002,47.3376496315002,20.1702084064484,7.59069101438638,6.37703950980064,140.826093687497,254.336165430865,6,9,0.0166437300931388
2021,2,4,7.40982818603518,4.4463088989258,68.2421976089477,51.3875021934509,7.2752904930628,5.01092001444029,77.4083710659549,179.109688972173,4,7,-0.0497535045039611
2021,2,5,5.24170989990237,-4.86802825927732,39.5258060455322,41.0734428405762,5.35155842572937,8.29999029792292,197.217393422449,253.723638100817,8,9,0.0200708302614614
2021,2,6,8.23510894775393,-1.95354817708331,31.7212506930033,41.5967486699422,6.86341830054462,9.10018471270267,253.087747630994,281.152757205521,9,10,0.0553456956361612
2021,3,1,12.6332305908203,5.84004058837893,44.908082485199,39.5813870429993,5.93659326065134,9.02199517822173,201.802941601465,260.242668492498,8,10,-0.016442152326966
2021,3,2,9.90662841796877,4.43162841796877,51.8070641517639,40.2785462379456,7.45689651855439,6.23150145894315,136.017752207209,214.829379093654,6,8,-0.0254240213994827
2021,3,3,7.75703735351565,-0.726498413085915,43.2378032684326,32.8361293792725,6.42097075369704,10.771182484759,254.521222624998,200.071456302529,9,8,0.049032092482843
2021,3,4,12.3431228637696,7.13885040283205,55.7174427032471,57.3892042160034,6.82834143921957,8.81522278367558,128.233517897089,220.558817495607,5,8,-0.00786359440244803
2021,3,5,10.4289672851563,2.62149505615237,53.1182641029358,49.9202918052673,5.66678918075589,7.76436356630162,208.589774751506,233.173262159218,8,9,-0.00251907885740631
2021,3,6,9.32537231445315,2.69141794840497,56.6725196838379,42.2507855097453,8.60372066346271,5.78397520171055,98.643110678503,108.995817667598,4,5,-0.00173652684461385
2021,4,1,12.5393127441406,6.92336120605471,71.613612651825,67.5211463928223,5.30396218871045,5.62100880655029,43.7165932987135,152.973325370654,2,6,-0.0239260882642
2021,4,2,12.7011413574219,2.07168884277346,28.550737953186,31.2344485282898,5.21381302363602,7.53974394713575,264.615105640941,308.388660253805,10,11,0.0718275639791855
2021,4,3,16.8151809692383,9.85822753906252,67.8598106384277,49.7490400314331,4.36574875342618,6.28287304686931,155.764795621085,171.284018454778,6,7,0.0084178110814062
2021,4,4,15.4388259887696,9.45150604248049,72.3497346878052,62.3951447963715,8.52499761176184,10.2088223853502,73.9726377833751,101.253794374585,3,4,-0.0984105511540589
