year,month,hou,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,3.04572833150704,4.45247522716586,6.47893578195001,198.204505056402,138.906217884609,232.012485950414,8,6,9
2000,1,2,2.8135472448341,4.00658933371196,7.65497361559808,105.529881710855,129.481916344138,185.403857158896,5,5,7
2000,1,3,2.8370003707422,3.616003464995,5.86543429529823,86.8837959662723,110.377392753284,184.34407746911,4,5,7
2000,1,4,3.42773883614512,5.4111448469584,5.32001756922218,42.7774256944093,61.8536295320917,94.342826051757,2,3,4
2000,1,5,3.68033614218892,5.679105513072,7.81748423646174,79.0873675141001,101.460047664724,143.673052533462,4,4,6
2000,1,6,3.63878182600983,5.60882830484048,4.73455251353053,33.7945351074075,51.9304466989492,82.4282195027519,2,3,4
2000,2,1,2.76934088149374,3.33258963461072,4.16763419321044,67.9467257890908,88.600663151778,230.893303815317,3,4,9
2000,2,2,2.59240559979306,3.73038230563279,4.75373013750168,64.9031471369004,85.8438014898518,178.361589323311,3,4,7
2000,2,3,3.12680213454339,4.0858071941263,4.78134925943682,73.2795124391115,95.9006056794293,157.280985146875,3,4,6
2000,2,4,3.77236089749098,4.90901751746511,6.96999000697778,95.6211424487953,116.237604920466,186.552455426722,4,5,7
2000,2,5,4.08139188794072,5.82156849634642,5.90514181402501,46.9983536175951,62.1475129594757,112.647649096849,3,3,5
2000,2,6,1.97274735790165,3.5988426020317,3.98444855730691,55.531810723076,66.9349453792862,86.7495503394132,3,3,4
2000,3,1,2.0681947566873,2.73774685646369,4.67626744780398,93.9811180564124,118.392713259314,196.876164318562,4,5,8
2000,3,2,3.71104133931674,4.93995901339469,5.93212151977107,66.3975498493711,88.126069307116,153.89773553077,3,4,6
2000,3,3,3.12445711399183,3.75776735324324,4.37007520913701,72.5676080475723,95.0023253096056,190.092436190926,3,4,7
2000,3,4,3.05853835080376,4.2779189858736,6.82359179843773,90.8060141138256,118.045013228169,187.092257577747,4,5,7
2000,3,5,2.8751654764788,3.70437261113902,4.63285369028074,121.776501424034,73.0988340618186,186.758618451464,5,3,7
