year,month,hou,1000hPa_rhum,925hPa_rhum,850hPa_rhum
2000,1,1,78.5625152587891,77.7000152587891,76.2125152587891
2000,1,2,94.2875152587891,94.7625152587891,92.8625152587891
2000,1,3,94.1500152587891,93.8875152587891,91.5750152587891
2000,1,4,83.9000152587891,83.7125152587891,75.6875144958496
2000,1,5,92.9625152587891,93.5625152587891,91.6750152587891
2000,1,6,78.239598274231,79.4166816075643,76.4375152587891
2000,2,1,86.4000152587891,87.1500152587891,85.6250152587891
2000,2,2,81.5875150680542,80.2625150680542,74.487513923645
2000,2,3,90.2125152587891,89.9875152587891,86.9500152587891
2000,2,4,94.7750152587891,95.0375152587891,92.5000152587891
2000,2,5,90.4750152587891,90.1375152587891,88.5375152587891
2000,2,6,87.5468900203705,87.1718900203705,84.2968897819519
2000,3,1,94.7250152587891,94.5750152587891,91.0125152587891
2000,3,2,97.9375152587891,98.1000152587891,98.5000152587891
2000,3,3,95.3375152587891,95.1625152587891,90.1875152587891
2000,3,4,93.5625152587891,93.1750152587891,90.0125152587891
2000,3,5,90.3750152587891,89.0500152587891,83.0875150680542
2000,3,6,70.7083471616109,66.4166798591614,55.5937596956889
2000,4,1,95.6125152587891,94.4250152587891,87.6000152587891
2000,4,2,97.3000152587891,96.9750152587891,95.1500150680542
2000,4,3,91.5125152587891,90.5375152587891,80.8500143051147
2000,4,4,84.1250152587891,82.5375152587891,75.0625133514404
2000,4,5,95.5000152587891,94.7000152587891,89.9125148773193
2000,4,6,96.1750152587891,94.8250152587891,91.1875150680542
2000,5,1,85.3250148773193,81.4500148773193,70.9625143051148
2000,5,2,92.8750152587891,90.9125152587891,80.5625141143799
2000,5,3,82.2875152587891,77.7250152587891,52.9625101089478
2000,5,4,88.5250150680542,84.8375150680542,70.7125114440918
2000,5,5,87.3000152587891,85.9750152587891,77.1750133514404
2000,5,6,97.7395985921224,96.4270985921224,92.5729319254557
2000,6,1,90.6625152587891,88.9250152587891,77.3000152587891
2000,6,2,96.6875152587891,95.9375152587891,90.8250152587891
2000,6,3,89.9125152587891,86.3875152587891,75.2625152587891
2000,6,4,92.2125152587891,89.0875152587891,73.9375152587891
2000,6,5,94.9875152587891,95.1000152587891,91.7250152587891
2000,6,6,92.7250152587891,90.1250152587891,76.9000152587891
2000,7,1,88.4125152587891,84.6625152587891,64.9500148773193
2000,7,2,92.6000152587891,89.0125152587891,71.7250152587891
2000,7,3,90.0250152587891,87.4500152587891,77.7125152587891
2000,7,4,90.6375152587891,88.0375152587891,70.1625152587891
2000,7,5,93.0625152587891,91.0625152587891,79.1000152587891
2000,7,6,90.4687652587891,86.6979319254557,65.9270985921224
2000,8,1,96.2875152587891,94.2250152587891,88.4250152587891
2000,8,2,93.8625152587891,89.5125152587891,75.4625152587891
2000,8,3,93.0750152587891,88.6500152587891,68.3375152587891
2000,8,4,95.3500152587891,91.7875152587891,79.6750152587891
2000,8,5,90.8000152587891,87.5875152587891,76.1750152587891
2000,8,6,91.3333485921224,88.8020985921224,78.9479319254557
2000,9,1,89.7375152587891,85.5750152587891,70.6125152587891
2000,9,2,94.1000152587891,94.5250152587891,92.1500152587891
2000,9,3,82.4000152587891,79.5375152587891,72.8250144958496
2000,9,4,79.5750152587891,75.0875150680542,65.7125148773193
2000,9,5,93.4875152587891,90.1625152587891,79.6000152587891
2000,9,6,96.6875152587891,93.1375152587891,85.3000152587891
2000,10,1,97.9875152587891,96.0000152587891,91.1750152587891
2000,10,2,93.1125152587891,88.8750152587891,80.0375152587891
2000,10,3,93.6250152587891,93.6250152587891,90.8125152587891
2000,10,4,96.8625152587891,97.4125152587891,94.1000152587891
2000,10,5,98.3500152587891,97.3000152587891,95.2625152587891
2000,10,6,91.5312652587891,90.6041819254557,76.5520970026652
2000,11,1,74.9875152587891,69.8125152587891,35.1000049591064
2000,11,2,89.0750152587891,88.8250152587891,82.0000144958496
2000,11,3,91.5125152587891,91.9500152587891,81.9875152587891
2000,11,4,88.2750152587891,88.1875152587891,75.0500144958496
2000,11,5,81.3250152587891,77.2875150680542,60.6250101089478
2000,11,6,97.2875152587891,97.5500152587891,97.5500152587891
2000,12,1,91.5750152587891,90.7250152587891,79.6750143051147
2000,12,2,89.9125152587891,88.4750152587891,86.6125152587891
2000,12,3,87.0750152587891,87.5125152587891,75.4875135421753
2000,12,4,91.9000152587891,91.7375152587891,88.9250152587891
2000,12,5,75.1000141143799,70.2500133514404,46.5500078201294
2000,12,6,82.2708484331767,81.3750152587891,75.8125149408976
2001,1,1,94.6250152587891,95.3000152587891,95.0875152587891
2001,1,2,92.3750152587891,92.2375152587891,83.8625152587891
2001,1,3,84.7250150680542,85.1625150680542,75.3250148773193
