year,month,hou,1000hPa_rhum,925hPa_rhum,850hPa_rhum
2000,1,1,80.0125148773193,73.7500152587891,64.1125148773193
2000,1,2,84.6125152587891,75.7625152587891,71.5375152587891
2000,1,3,89.4125152587891,78.1875152587891,70.0750144958496
2000,1,4,78.8000143051147,78.1250150680542,80.6000152587891
2000,1,5,83.5000152587891,85.5000152587891,80.1250152587891
2000,1,6,59.7395955721537,69.5000146230062,77.8854319254557
2000,2,1,75.4875146865845,79.7375152587891,74.5500144958496
2000,2,2,69.5000141143799,71.8125150680542,73.8875148773193
2000,2,3,82.5000152587891,74.4500152587891,72.0000144958496
2000,2,4,87.9750152587891,88.1250152587891,81.1375152587891
2000,2,5,96.3375152587891,92.8500152587891,87.1625152587891
2000,2,6,84.2500150203705,87.0468902587891,87.0000152587891
2000,3,1,96.0750152587891,88.5875152587891,72.3375123977661
2000,3,2,88.7500152587891,79.0125152587891,71.1125148773193
2000,3,3,93.3125152587891,83.7000152587891,73.3625152587891
2000,3,4,89.4750152587891,81.6750152587891,82.4375152587891
2000,3,5,77.4625150680542,73.6125152587891,78.9750152587891
2000,3,6,66.5937628746033,60.6979290644328,53.9062596956889
2000,4,1,88.5250152587891,76.7375152587891,77.4250152587891
2000,4,2,92.4250152587891,88.2750152587891,82.2875152587891
2000,4,3,90.0125152587891,77.4375150680542,75.1500144958496
2000,4,4,78.1125146865845,75.2750148773193,73.5875135421753
2000,4,5,91.0375152587891,70.7875152587891,69.3625148773193
2000,4,6,92.6375152587891,74.7625152587891,72.2250152587891
2000,5,1,89.4375152587891,71.5375152587891,70.1750152587891
2000,5,2,90.8500152587891,78.7375152587891,80.8125152587891
2000,5,3,92.4250152587891,85.6625152587891,81.7875152587891
2000,5,4,91.7875152587891,84.4125152587891,85.2000152587891
2000,5,5,90.7500152587891,81.6375152587891,81.2500152587891
2000,5,6,90.8750152587891,70.5000152587891,70.2916819254557
2000,6,1,88.6250152587891,72.2375152587891,66.3875148773193
2000,6,2,88.3625152587891,67.8625152587891,63.7500152587891
2000,6,3,88.1500152587891,77.5000152587891,77.7000152587891
2000,6,4,90.9375152587891,76.5125152587891,77.3375152587891
2000,6,5,89.6000152587891,74.3750152587891,70.4875152587891
2000,6,6,88.6250152587891,72.5500152587891,71.0750152587891
2000,7,1,87.0000152587891,67.9000152587891,65.6000152587891
2000,7,2,89.5125152587891,69.7500152587891,67.1000152587891
2000,7,3,90.3500152587891,81.8375152587891,77.4250152587891
2000,7,4,88.9375152587891,77.8125152587891,74.9750152587891
2000,7,5,89.5500152587891,75.4625152587891,74.1750152587891
2000,7,6,87.8020985921224,66.3020985921224,62.0312652587891
2000,8,1,89.6875152587891,75.7750152587891,72.6875152587891
2000,8,2,88.9875152587891,70.5500152587891,72.2125152587891
2000,8,3,87.0000152587891,68.2250152587891,63.3875152587891
2000,8,4,85.4875152587891,68.0625152587891,64.3875152587891
2000,8,5,86.4625152587891,72.2000152587891,66.6375152587891
2000,8,6,87.4375152587891,71.2395985921224,68.8229319254557
2000,9,1,89.4500152587891,74.3750152587891,75.8375152587891
2000,9,2,89.0500152587891,85.2250152587891,80.9125152587891
2000,9,3,79.3125152587891,68.0250146865845,61.7500129699707
2000,9,4,80.2625152587891,63.7625137329102,56.4500123977661
2000,9,5,91.6125152587891,76.5125152587891,75.1625152587891
2000,9,6,91.2750152587891,76.5625152587891,73.9000152587891
2000,10,1,92.0625152587891,71.7750152587891,71.2250152587891
2000,10,2,88.8875152587891,74.8625152587891,69.5625152587891
2000,10,3,91.3125152587891,92.5875152587891,87.8250152587891
2000,10,4,92.1625152587891,93.0000152587891,92.1500152587891
2000,10,5,94.5250152587891,80.8375152587891,82.6625152587891
2000,10,6,83.2812652587891,77.4791812896729,61.8645938237508
2000,11,1,68.9500150680542,55.3000114440918,23.112501335144
2000,11,2,82.8625152587891,74.0250141143799,66.1250123977661
2000,11,3,81.4625152587891,81.4625152587891,80.0000152587891
2000,11,4,77.7125148773193,81.3250150680542,78.8750137329102
2000,11,5,74.7500144958496,70.850012588501,66.7625110626221
2000,11,6,84.1500152587891,82.2375152587891,84.1375152587891
2000,12,1,78.8250152587891,80.5875152587891,77.6625152587891
2000,12,2,73.9500150680542,65.9500150680542,67.3500146865845
2000,12,3,77.7500150680542,79.6750152587891,82.8625152587891
2000,12,4,78.5125150680542,77.3375152587891,78.8500152587891
2000,12,5,62.0125129699707,51.9250101089478,49.4875095367432
2000,12,6,70.520848274231,67.7500149408976,75.0312652587891
2001,1,1,83.1250152587891,83.0625152587891,78.5625152587891
2001,1,2,82.2000152587891,75.4875152587891,77.9750152587891
2001,1,3,79.0625148773193,83.4625152587891,85.4500152587891
2001,1,4,82.0750152587891,86.2875152587891,86.7000152587891
2001,1,5,84.1250152587891,73.1375152587891,70.0000152587891
2001,1,6,82.7812646230062,82.5104319254557,84.0104319254557
2001,2,1,93.8750152587891,94.4875152587891,86.4125148773193
2001,2,2,80.5875152587891,84.3750152587891,81.2750148773193
2001,2,3,70.4250137329102,74.500013923645,71.7000137329102
2001,2,4,73.4000143051148,70.225013923645,69.3000143051147
2001,2,5,82.8125152587891,75.1500150680542,76.6875144958496
2001,2,6,95.0416819254557,95.3541819254557,82.6041819254557
2001,3,1,73.9625141143799,70.6500143051148,69.2000143051147
2001,3,2,84.7750152587891,86.5250152587891,85.6750152587891
2001,3,3,91.8375152587891,91.0875152587891,86.5500152587891
2001,3,4,85.5250152587891,78.8750152587891,74.8125152587891
