year,month,hou,1000hPa_air,850hPa_air,1000hPa_rhum,850hPa_rhum,1000hPa_wind,850hPa_wind,1000hPa_azimuth,850hPa_azimuth,1000hPa_number,850hPa_number,850hPa_omega
2021,1,1,10.7705657958985,4.23228759765627,66.4844491958618,56.5231971740723,2.91049755830558,7.15436898117259,210.252599164091,291.384920906264,8,11,0.0436662420271337
2021,1,2,1.32846679687502,-3.71939849853513,56.625622177124,57.298458480835,2.94099722067986,7.19403917374741,95.5512394693173,271.716352758722,4,10,0.0677735366658264
2021,1,3,8.74494781494143,2.85191040039065,49.8855861663818,40.9051826477051,3.1873118352373,8.6367937318876,211.823090629291,295.750583916662,8,11,0.0509524582589412
2021,1,4,7.70763854980471,3.38773651123049,59.0873114585876,38.4940180301666,3.34796983375476,7.0644190966504,157.74193894295,286.107231883362,6,11,0.0430222255390668
2021,1,5,6.20711975097659,1.9576858520508,45.3524301528931,28.1806910514832,3.37498139706108,7.19352267138712,209.668436921956,292.161865324926,8,11,0.0529198377040167
2021,1,6,4.68775329589846,-1.98818181355792,52.4776656627655,46.6098283131917,3.36422733595738,5.6626647563097,140.957505601176,302.926066519367,6,11,0.0041612505904982
2021,2,1,4.55498504638674,0.111595153808616,81.2071063995361,84.4366174697876,4.55014122799582,4.56519077702101,53.0193886521597,123.397525666115,3,5,-0.0212611714413304
2021,2,2,1.5294387817383,-5.5722717285156,55.9910613059998,54.1124366760254,4.16243185371777,5.77949318893578,145.722993705364,145.311183994271,6,6,0.0293779827246304
2021,2,3,5.73123474121096,-2.53915252685545,42.093458366394,43.482025718689,3.3587799995657,5.00098291385038,134.134832975983,248.213746444784,5,9,0.0457379934282645
2021,2,4,7.87272186279299,0.924406433105492,44.4364757537842,32.3723620414734,3.16875351164104,5.9248699329884,199.819197318065,256.471398568672,8,10,0.0362353693925361
2021,2,5,4.16731262207034,-1.65177764892576,74.3387619018555,77.1716146469116,5.49986394293663,6.58541826879821,50.8514575501343,88.9362126753644,3,4,-0.0723797966359591
2021,2,6,8.59799092610679,-0.842749023437477,32.0707087516785,33.6638660430908,2.90359263336754,7.26252364653945,299.40277972699,319.527521638927,11,12,0.0461656272565259
2021,3,1,11.3881668090821,2.32389831542971,31.5855536460876,32.4328227996826,2.93558784572537,8.26448308137481,254.851197678894,311.199308512616,9,11,0.0511855088380399
2021,3,2,17.3988067626953,9.55991058349612,55.8100955963135,64.2276720046997,3.09900576534437,6.27396387152857,148.269007842186,250.80330507707,6,9,0.0099235203548471
2021,3,3,12.907633972168,4.93372650146487,42.9954710006714,44.5594067573547,4.54406970864007,10.102849144718,222.475842644813,267.025102463199,8,10,0.0512565672572006
2021,3,4,13.1064163208008,4.86190643310549,52.4705639839172,46.9187414169312,3.10954029141633,6.11089816710573,224.014204653223,245.32734201781,8,9,0.0149900184162099
2021,3,5,16.1073867797852,9.32529754638674,80.631085395813,70.4540038108826,2.4946923472754,5.59310557332897,138.973277034449,222.139292054789,6,8,-0.04407689521281
2021,3,6,11.3442779541016,5.17365926106773,65.4674132664998,59.1686720450719,3.60942821779661,4.97717216297739,112.646169164672,208.743370286199,5,8,0.0119795434870832
2021,4,1,14.1612854003906,9.66938934326174,78.8823484420776,77.7312552452087,3.92384198440706,8.47979447670737,154.120028963658,229.058088781568,6,9,-0.0995169502295465
2021,4,2,13.7123641967774,5.09786071777346,51.0587532043457,44.7232551574707,3.60703835897613,7.5864007514661,127.940880481218,123.048815924924,5,5,0.0620698204049585
2021,4,3,16.2562118530274,7.45210266113284,58.981890296936,58.3469478607178,3.52246947230994,4.72083829789465,175.580943636881,216.595075948767,7,8,0.035317605126856
2021,4,4,19.8048583984375,11.7796264648438,56.4880808830261,53.0821707725525,3.68585714458335,8.27048618598959,225.310481797148,284.53364581946,9,10,0.001841645509059
2021,4,5,19.9730758666992,12.1995162963867,45.6788450241089,46.7824096679688,4.43686905866429,9.25280882398684,127.005348144693,161.262880536791,5,6,0.0252004107250634
2021,4,6,23.2911437988281,14.813070678711,71.1187324523926,77.0363174438477,2.90372137334033,8.05039244996608,222.769483484667,271.840463323371,8,10,-0.0261550254762976
2021,5,1,21.9025924682617,13.2059753417969,52.7033185958862,48.2603552818298,2.1353057192118,2.75900546562801,63.8004747979576,143.909676482009,3,6,0.0173258763588333
2021,5,2,20.9780380249024,12.9941055297852,80.4052976608276,79.0766759872436,3.61872759516761,6.13744320138631,89.5258094000336,128.705904616585,4,5,-0.0264444322568234
2021,5,3,25.605453491211,18.0365509033203,81.3222291946411,87.0622135162353,3.47484715449448,8.11996849936016,152.154096974125,233.498529884746,6,9,-0.082457986572508
2021,5,4,27.3330581665039,19.9470809936524,71.8069719314575,78.488597869873,2.95063803354639,7.30547220798094,132.687461380309,238.239445138242,5,9,-0.0371442755828321
2021,5,5,26.1199478149414,19.5400970458985,72.7396717071533,77.3514184951782,3.16875394559699,7.26613766673214,169.39952512061,233.094068089527,7,9,-0.0461525706166075
2021,5,6,25.4168805440267,16.9481737772624,77.5004000663757,85.3988952636719,2.16512156825643,3.61903570743313,239.019368891087,243.769798896741,9,9,-0.0197998817176169
2021,6,1,27.5503067016602,19.0291290283203,81.7293357849121,84.9502059936523,3.61920406296934,10.2327418257389,189.084026966976,231.617649365802,7,9,-0.0549975266196723
2021,6,2,26.6757537841797,18.4528625488281,73.1981803894043,70.5710247039795,2.73376064986385,4.36398600231341,135.9714250638,149.786888140283,6,6,-0.035050963790028
2021,6,3,28.8227691650391,19.1594039916992,69.2967153549194,77.1974359512329,3.19486151993797,4.15388684818923,77.6555114885464,129.535304475085,4,5,0.0136942658176186
2021,6,4,28.4958251953125,20.7132446289063,89.6027507781982,87.0958148956299,2.2379966420459,6.93875282187706,142.292508882896,242.316899758295,6,9,-0.0959639082062175
2021,6,5,27.2031814575196,18.6346664428711,79.4210481643677,75.0140691757202,3.850599179921,5.30731095276176,96.0166117043999,121.731200573954,4,5,-0.0130771041822658
2021,6,6,26.3552047729492,18.2533584594727,90.3732715606689,95.3712440490723,4.07677269454007,4.96341762399821,88.4131323603977,136.515295218531,4,6,-0.0969457146359869
2021,7,1,27.2986831665039,17.1840606689453,74.8523818969727,91.4277256011963,5.02342417727477,9.20363494872179,45.4866261537872,65.9323351669981,3,3,0.0315086450342904
2021,7,2,28.0307189941406,19.1533142089844,82.7610763549805,93.4227024078369,3.80039556661586,7.02739443921185,108.418426133842,142.382463004933,5,6,-0.0140224389452494
2021,7,3,30.747543334961,21.7629226684571,78.5352033615112,85.8224380493164,3.70210987919223,8.03014093839424,190.927176255612,229.658502761483,7,9,-0.0247749889714977
2021,7,4,30.3648468017578,20.7328338623047,69.0231260299683,75.3017389297485,2.93128450399197,4.32740677465234,65.5673589223552,73.8302097467832,3,3,0.0211514316172151
2021,7,5,29.2457962036133,19.6605529785156,71.539358329773,78.2120080947876,2.82809318278837,3.37851581411762,91.9454652273917,120.790270456402,4,5,-0.0160801842695086
2021,7,6,29.3095934549968,19.1648663838705,77.3666725158691,94.087023417155,4.7819777465166,8.07143354384221,95.2818340368371,115.216698353959,4,5,-0.0020039682501568
2021,8,1,30.1681716918946,19.2327819824219,68.4412672042847,89.453849029541,4.24676203308143,6.0279307659102,96.4224991271983,109.718978964051,4,5,-0.0010116498121099
2021,8,2,29.2594482421875,18.2228240966797,68.7364967346191,88.9694465637207,4.64121858718037,7.20524433475894,110.861989101055,123.941213144707,5,5,0.0142044562669036
2021,8,3,30.9316711425781,20.477279663086,66.3353145599365,85.7796684265137,3.23827704532841,5.1209230115235,165.751383914102,197.908125004538,7,8,-0.016985214082516
