year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,,,,10.6912569761276,8.62750718593597,7.04250793457031,-0.0035270929336547,0.0074479103088378,0.0070730447769165,86.6625152587891,69.7250143051147,55.4250104904175,3.95590881611683,5.22646308887154,7.01645586480706,183.483535370655,247.537152453489,262.804844762627,7.0,9.0,10.0
2000,1,2,,,,7.04250191301107,3.4125076174736,2.56125482320786,-0.0296394348144531,-0.0138145685195923,-0.019414496421814,92.2875152587891,88.7000152587891,75.3500127792358,7.04968196407777,6.43811920870265,5.88600068154238,111.58730152582,127.571020502754,239.857567187678,5.0,5.0,9.0
2000,1,3,,,,5.99125674841926,1.83750609457493,0.891255158185959,-0.0319769620895386,-0.0153019905090332,-0.0150395631790161,94.1750152587891,92.5750152587891,77.9125133514404,7.48465082674722,6.64553060993548,4.26731833246015,100.476530570596,125.251997691732,207.018631801144,4.0,5.0,8.0
2000,1,4,,,,1.32500761449337,-3.36249397993088,-5.59624635130167,0.0001229524612426,0.0553354740142822,0.0918104410171509,85.0500150680542,77.8500135421753,46.5875074386597,8.46956568256238,8.74872515434855,7.90132235730634,207.071723192004,212.146578057976,339.137243687966,8.0,8.0,12.0
2000,1,5,,,,2.83875121921301,-0.564996302127838,-1.09999237209558,-0.0101269721984863,0.0075854301452636,0.0060479879379272,91.5375152587891,87.8125152587891,71.2125114440918,8.47359119759595,8.52561412534063,8.32350599602296,131.697502175762,150.043936195577,268.746970163137,5.0,6.0,10.0
2000,1,6,,,,-1.81665908669432,-6.18645188212395,-7.71249353885651,-0.0172415971755981,0.0346437295277913,0.0665605068206787,82.3125152587891,77.5416816075643,41.010422706604,8.23556133452534,7.88763712866325,6.70441171967961,243.785899505629,137.442989168901,250.544281912757,9.0,6.0,9.0
2000,2,1,,,,1.63625636994839,-2.28624881058931,-2.44748994372785,-0.0137269973754883,0.010985541343689,0.0019229173660278,85.2750152587891,80.1500144958496,71.2375127792358,5.28727785611927,3.68827274146201,5.40082699371359,94.5872928479622,188.847372678979,253.921690744323,4.0,7.0,9.0
2000,2,2,,,,2.73000482656062,-1.15999608933926,-1.92749634683132,-0.0035270929336547,0.0285480260848999,0.04109787940979,82.5875152587891,70.0125146865845,38.7000051498413,5.07670095060889,5.63413619473274,7.94765366084134,172.531447649201,208.657811219628,307.086483356763,7.0,8.0,11.0
2000,2,3,,,,5.13250118941069,2.18250421136618,-0.0912460759282112,-0.0041270017623901,0.0278980016708374,0.0406229972839355,84.0125152587891,64.1125122070312,55.6000101089478,5.58744849485729,5.08457025012875,6.58608469010693,178.084326764814,181.82633974846,300.842750848247,7.0,7.0,11.0
2000,2,4,,,,5.06875457167625,1.69875182658434,-0.262493935227394,-0.0147270441055298,0.0097855329513549,0.004035472869873,87.8125152587891,71.7875123977661,65.2000104904175,6.3009839826426,6.24082532705337,5.69104613198679,49.3140137074784,130.560126209879,285.589604843574,3.0,5.0,11.0
2000,2,5,,,,3.11750786751509,-1.12499391250312,-2.70999914109707,-0.0163895130157471,0.0380603313446045,0.0355228900909424,80.6625152587891,64.7875127792358,45.8000068664551,7.0450215260949,8.1243991154381,6.00113776693481,100.336344966223,109.344784468703,107.442201417349,4.0,5.0,5.0
2000,2,6,,,,3.87031701020896,0.200006090570241,-2.40937274089083,-0.0006428062915802,0.0591386258602142,0.0902166962623596,70.9843890666962,49.2343835830688,36.9218792915344,5.182709640804,6.62716753713438,7.13746594659783,153.417211413798,168.922729445921,171.26006284973,6.0,7.0,7.0
2000,3,1,,,,8.71500566005707,6.57000737786293,4.02500604689121,-0.0053019285202026,0.0215105056762695,0.0181354284286499,87.7250152587891,68.7875122070313,63.9375116348267,4.28795652247531,4.29462996589935,4.38236770947638,80.4119630943775,99.3785982331512,231.768463413977,4.0,4.0,9.0
