year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,,,,8.35750598907471,7.56375437863171,6.5250091612339,-0.0144395112991333,-0.0326020956039429,-0.0318520069122314,83.5500150680542,75.0750137329102,71.0875120162964,2.86721510344403,3.90984209300868,6.15413394926903,134.57294214067,176.317204760053,256.226588871312,5.0,7.0,10.0
2000,1,2,,,,2.57500147223473,0.493754540663213,1.71500544846058,-0.0173144578933716,-0.0426519870758057,-0.0604270696640015,90.9625152587891,86.4250148773193,80.3500137329102,3.06847446505364,4.31832113338283,5.03823632932537,49.4420959387851,99.325028480644,173.069901121098,3.0,4.0,7.0
2000,1,3,,,,0.291250600293279,-2.60124366283417,-1.97999120056629,-0.0208520174026489,-0.0230644464492798,-0.0133144855499268,92.4250152587891,92.0875152587891,81.1750148773193,3.92378867629407,5.3217130272942,2.75100398443983,100.737755864348,56.7354146301907,197.993881008369,4.0,3.0,8.0
2000,1,4,,,,0.706257615983486,-1.94124912135303,-4.30125130414963,-0.0262020826339722,-0.0004270315170288,0.030972957611084,76.5625150680542,68.6125122070312,60.3375095367432,3.087476341579,4.90984725845164,5.12480370652874,167.818661454276,188.134317712633,250.989037044238,7.0,7.0,9.0
2000,1,5,,,,-2.09749457240105,-4.09124448001385,-3.78499447824433,0.0013479471206665,-0.001614499092102,-0.0074270725250244,90.1000152587891,86.2125150680542,85.5000152587891,4.32802642120811,5.61154142403913,5.58703580932904,33.456829751918,116.626192214032,130.353856930005,2.0,5.0,5.0
2000,1,6,,,,-3.68124879151583,-6.15832871198654,-8.12812129656474,-0.0217832922935486,0.0002168416976928,0.0309980710347493,75.8333485921224,63.7812623977661,51.9687584241231,3.48487067357486,5.09126176755824,4.53368224474209,125.308101223632,73.0725147965124,66.4185586932256,5.0,3.0,3.0
2000,2,1,,,,-1.4449905693531,-4.44124150425196,-5.20124049931765,-0.0074394941329956,0.0196980237960815,0.0344606161117554,84.5375152587891,84.0000152587891,75.2625144958496,1.82096826390289,1.9923176571618,2.92593463146619,122.979369054638,144.917488323384,239.672596802381,5.0,6.0,9.0
2000,2,2,,,,4.02375633567572,1.7700103327632,-0.444998176395893,-0.0164895296096802,-0.0008270502090454,0.0179730653762817,65.7250141143799,56.2375112533569,42.3250049591064,2.79420151875763,3.99298324252944,4.32924081059327,203.518011432051,231.243344105361,254.68576334108,8.0,9.0,9.0
2000,2,3,,,,7.9875031709671,5.23750600814819,2.01750790029764,-0.009339427947998,-0.0035020589828491,0.0167855024337769,73.9625144958496,67.837512588501,58.6375091552734,2.42991160440864,3.90843543775798,3.77471711166897,142.622901000543,88.0933800123838,213.774817115252,6.0,4.0,8.0
2000,2,4,,,,4.98500514030457,1.76375423260033,-0.39249270632863,-0.0119395017623901,-0.0084895610809326,-0.0029520750045776,89.6375152587891,88.2500150680542,81.3000146865845,3.53507070717188,5.42937009384862,4.95764366069967,80.1600981508215,97.5223821623905,138.967027266775,4.0,4.0,6.0
2000,2,5,,,,4.75124959945679,0.967509438097477,-2.60124213695526,-0.0123269557952881,0.0114479541778564,0.0420354127883911,83.5625148773193,82.3875144958496,76.6750143051147,2.59762003896551,4.94768965724307,5.31897443729731,115.292235268543,135.133349585304,145.079775855778,5.0,6.0,6.0
2000,2,6,,,,7.42344629764557,4.38125371932983,-0.571871183440095,-0.0173301994800568,0.000435471534729,0.0322948694229126,63.8281371593475,55.6406359672546,49.8281328678131,3.19865210892736,3.72806733370705,3.76636785865946,173.472782942722,182.874200681728,174.250537288875,7.0,7.0,7.0
2000,3,1,,,,10.5750033855438,7.09500432014465,3.32625267356634,0.0052979707717895,0.0212105274200439,0.032035493850708,71.4125133514404,70.0000133514404,66.1375129699707,1.96933301606769,2.62465566728228,2.84138215040167,197.016584376066,216.13723787611,207.545722148303,8.0,8.0,8.0
2000,3,2,,,,9.22000300884247,5.87625577449799,1.67000730782747,0.0086355447769165,0.0247604608535767,0.0522855758666992,67.1125127792358,60.3875112533569,57.037509727478,1.92164617193031,3.47580024682226,3.23546073653889,73.7664544525611,87.226869189617,89.910705264013,3.0,4.0,4.0
