year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2000,1,1,,,,12.6087558746338,8.57000594139099,6.08000180721283,0.149685549736023,0.140860533714294,0.11792299747467,69.650013923645,67.5125137329102,64.8875133514404,1.72668708703999,1.61069593840838,3.0237708846998,237.853497068229,255.613299742295,153.544178838093,9.0,10.0,6.0
2000,1,2,,,,9.71750516891479,5.59375908374786,3.08125755786896,0.0438229560852051,0.0416354656219482,0.0213230609893799,84.9625152587891,84.9500152587891,83.5625152587891,2.01604192497736,2.54387038048428,2.57636196691391,63.8171203690839,68.4886100795746,158.343216834407,3.0,3.0,6.0
2000,1,3,,,,7.08125620484352,2.97250209897757,0.446253941953182,0.0056230545043945,0.0047479391098022,-0.0064394474029541,87.3625152587891,87.6125152587891,87.2500152587891,3.39364860916429,4.03678078090812,4.32367856755714,72.3692808859734,74.1599912240266,100.768889567557,3.0,3.0,4.0
2000,1,4,,,,6.53875888586044,2.10500940559432,-1.70249484181404,-0.0583394765853882,-0.0619894981384277,-0.055802059173584,79.0750152587891,80.4000152587891,80.4625152587891,3.35050169066055,3.87815194046136,5.42298980327317,103.935444351223,110.415617347917,111.191971601282,4.0,5.0,5.0
2000,1,5,,,,6.11375581026077,1.83625481603667,-1.13499607117847,-0.024214506149292,-0.0320145845413208,-0.0374021053314209,86.2000152587891,86.2125152587891,87.6125152587891,3.21332325436604,3.7835449184489,3.75330486293332,72.5032836482418,76.0431487038083,113.677992146977,3.0,4.0,5.0
2000,1,6,,,,3.92917145291964,-0.387498007155955,-4.56353869537512,-0.125970800717672,-0.124127010504405,-0.107158263524373,80.69793176651,80.22918176651,82.57293176651,3.11612051827257,3.89572923668384,5.19814971921853,100.122192884571,106.046616289438,113.74586883392,4.0,5.0,5.0
2000,2,1,,,,5.33625493049622,1.04375452876091,-2.01874699443579,-0.0433520793914795,-0.0435644388198853,-0.0222144603729248,76.9875146865845,78.1875146865845,79.5500150680542,2.2497390816277,2.89934274795,3.13158911230213,92.7990454483074,96.9840373918624,105.650606348878,4.0,4.0,5.0
2000,2,2,,,,8.97375814914703,4.69000692367554,1.15000759661198,-0.0289020538330078,-0.0326519966125488,-0.012439489364624,64.3125120162964,64.9500118255615,68.0500122070312,1.73335074560459,2.14265761166427,3.00126623761332,95.6327167284394,99.3621820753722,117.572861999023,4.0,4.0,5.0
2000,2,3,,,,10.7650104284286,6.65375673770905,3.28625939935446,-0.0199520587921143,-0.0215894222259521,-0.0270019769668579,73.9625137329102,74.4125137329102,75.5750137329102,2.69952036075557,3.16695449110769,4.69775310704749,93.2734594004125,91.6352026895889,114.884263509998,4.0,4.0,5.0
2000,2,4,,,,10.3187563896179,6.31125183105469,2.79500727802515,-0.0253395557403564,-0.0269270181655884,-0.0287895202636719,82.4000152587891,81.9625152587891,81.7125152587891,3.31025645114003,3.60406003164465,4.13013346364197,101.102641646285,93.7803034859712,118.70706148202,4.0,4.0,5.0
2000,2,5,,,,8.34875500202179,4.30750879049301,0.58250423707068,-0.0652770280838013,-0.067839503288269,-0.0556020736694336,78.0750144958496,77.8500143051147,75.962513923645,3.43776409064718,3.67610524761335,5.18273437547124,76.9217391369988,78.6697421255701,92.9303673139843,4.0,4.0,4.0
2000,2,6,,,,9.52188298106194,5.49219274520874,1.13594398880377,-0.0915175080299377,-0.0934707224369049,-0.06711146235466,67.3437626361847,66.3906376361847,69.4218871593475,1.95071401573244,2.47566190514574,3.98072655196117,133.471097339828,133.734593163733,140.224088860133,5.0,5.0,6.0
2000,3,1,,,,11.8900135040283,7.87750253677368,4.11875448822975,-0.0559770345687866,-0.0570144653320312,-0.0391395330429077,79.9250141143799,79.5625143051147,80.5375148773193,2.56674636370857,3.16937827939735,3.54843826923808,100.134793648996,98.8653045622367,120.042172247346,4.0,4.0,5.0
2000,3,2,,,,11.5750019073486,7.30000765323639,3.57500602602959,-0.0895896196365356,-0.0936269760131836,-0.0968895196914673,85.8500150680542,85.4750150680542,85.6000150680542,3.36947896929399,3.81119645162794,5.51730888972416,91.6675930084096,89.2353089223313,111.193662635646,4.0,4.0,5.0
2000,3,3,,,,13.79875831604,9.74250826835632,6.09125361442566,-0.0493770837783813,-0.0501019954681396,-0.0297019958496094,83.8125148773193,83.1375148773193,79.0000152587891,2.86441329970166,3.292643599833,4.15315299193351,126.018893554558,125.018653616779,133.736069243432,5.0,5.0,5.0
2000,3,4,,,,17.1350101470947,13.1712543487549,9.38250913619995,-0.0548894882202148,-0.0566020250320435,-0.0512019634246826,74.7625143051147,73.8625143051147,71.5000144958496,2.69557493960809,2.90929649754654,4.37948568940236,124.835229042271,118.784547482921,139.170926430352,5.0,5.0,6.0
2000,3,5,,,,14.1637531280518,10.1662539482117,6.46750490665436,-0.0277520179748535,-0.026739501953125,-0.0311519384384155,68.7250123977661,67.5875123977661,66.0250120162964,2.29559222922721,2.61703147443154,3.88215841485917,136.795106021724,139.294339649526,82.391387274529,6.0,6.0,4.0
2000,3,6,,,,22.1854190826416,18.3062572479248,15.1104259490967,0.0568417310714722,0.0578521490097046,0.0523104667663574,54.0208422342936,51.7604247728984,49.8437582651774,2.41549063428886,2.44552841297508,4.62373706498691,206.997948112368,203.368598127738,221.768100766456,8.0,8.0,8.0
2000,4,1,,,,17.847505569458,13.8000049591064,9.59250521659851,-0.0797895193099976,-0.0861645936965942,-0.0825270175933838,80.9625143051148,80.0750143051147,75.7125141143799,2.89011130902425,3.05981730172213,4.58899072842738,107.209879321122,108.982876961442,100.302488961352,5.0,5.0,4.0
2000,4,2,,,,17.9962558746338,13.878755569458,9.83125338554382,-0.0571645021438599,-0.0535145282745361,-0.0351895332336426,76.1625137329102,75.6875133514404,74.1375135421753,2.8082919634602,3.08353212876074,4.30095244514737,103.938609736931,103.278573427189,122.068323230775,4.0,4.0,5.0
2000,4,3,,,,19.1250049591064,14.8800022125244,10.7612567663193,0.0253479480743408,0.0235479831695557,0.0421979904174805,64.3750116348267,63.7250116348267,60.8625118255615,2.31629352278052,2.49103864531575,3.87478539964733,217.994858495057,220.999404326249,148.75214693517,8.0,8.0,6.0
2000,4,4,,,,22.5750095367432,18.3125049591064,14.5537570953369,0.0008355379104614,0.0024230241775512,-0.0006895065307617,64.7875122070313,63.9875120162964,61.6875127792358,2.18108990955805,2.45754724500352,2.94453122716753,135.139620032096,129.31681159746,136.560752009193,6.0,5.0,6.0
