year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2012,12,3,,,,20.0250034332275,16.2225070953369,13.6700046539307,-0.0026021480560302,0.0123980283737183,0.0342228651046753,81.9750152587891,77.4500152587891,70.8625137329102,6.20985335647417,7.193029929351,4.64453717740211,91.263801677056,128.781399657523,171.409601692967,4.0,5.0,7.0
2012,12,4,,,,19.4625064849854,16.1100101470947,13.3425067901611,0.0061980009078979,-0.0275895357131958,-0.0371269702911377,85.8125152587891,82.8750152587891,79.2000150680542,6.57097071365081,7.55366610276129,4.97294496432983,86.4846552188191,115.037442105911,163.367231724653,4.0,5.0,6.0
2012,12,5,,,,15.4612598180771,11.9062594652176,11.4362567424774,0.0393354177474976,0.0554604053497314,0.0571855545043945,75.4125146865845,74.237513923645,65.6375135421753,7.21300730662722,7.47309019456965,4.66448715496669,46.2429107958153,77.5461099965467,122.974390019617,3.0,4.0,5.0
2012,12,6,,,,15.518753627936,12.0323021014531,11.4541758497556,0.0451125105222066,0.0351958672205607,0.0213417212168376,74.1145966847738,72.8645955721537,66.677095413208,7.59097757523016,8.97898233680111,4.93355062377445,42.5062087247096,69.250681851612,127.945778896437,2.0,3.0,5.0
2013,1,1,,,,13.100004863739,9.75750601291656,9.31750817298889,0.0471354484558105,0.0536104202270508,0.0509105682373047,71.2625143051147,77.0875143051148,80.7875152587891,6.70206322812158,5.17965613140704,4.58077099572261,44.2219855480065,81.8918542933581,206.39428250964,2.0,4.0,8.0
2013,1,2,,,,12.4075091838837,9.18750476837158,9.22625756263733,0.0429354667663574,0.0604104518890381,0.0484853982925415,72.2000141143799,76.0625152587891,77.1000152587891,6.80075759042979,5.44329971343728,3.74139647288447,26.6440610317317,47.9227916538293,244.962613376004,2.0,3.0,9.0
2013,1,3,,,,14.5637561798096,10.9275012493134,10.7325061321259,-0.001714539527893,0.0175478935241699,0.0214104890823364,74.6750148773193,73.6750146865845,58.5500099182129,5.50116241862745,5.03699076124738,2.62416133982197,101.839606675477,121.405598242215,228.644245994152,4.0,5.0,9.0
2013,1,4,,,,15.7712589263916,11.432503080368,8.7837495803833,0.0018729448318481,0.0219729423522949,0.0449605703353882,75.6375152587891,78.8875152587891,75.8875150680542,6.42249068385859,7.12802263271532,4.33928389632755,70.4427538841501,98.703624210034,107.879203679162,3.0,4.0,5.0
2013,1,5,,,,18.5750003814697,14.3612537384033,10.8425098419189,0.0159603834152222,0.0214353084564209,0.0314729690551758,76.1250152587891,79.8375152587891,79.8250150680542,4.07105973461904,3.58979446972687,2.18242621136604,60.5639867303688,84.6961304900855,214.953703647245,3.0,4.0,8.0
2013,1,6,,,,17.8937562306722,13.9854246775309,11.1093807220459,-0.0211686491966248,-0.0114187200864156,0.004581352074941,80.9687652587891,76.1562650998433,74.770848274231,5.48971138376931,6.44260491194188,3.8307081197579,89.9084773763017,115.685501345831,173.083081762652,4.0,5.0,7.0
2013,2,1,,,,20.8437534332275,17.7437549591064,14.7037525177002,-0.0206645965576172,0.0026855707168579,0.0314730167388916,82.2125150680542,81.4750152587891,70.8375148773193,3.28250014718683,4.12725669610492,4.92853506882645,109.385635223687,153.94428701189,189.427218297934,5.0,6.0,7.0
2013,2,2,,,,17.2962543487549,13.8275043010712,12.8925052642822,0.0295604228973389,0.0209479093551636,0.0072229385375976,79.9625152587891,82.0250152587891,72.3000148773193,6.47244079002777,6.65634190344979,4.27885238197514,89.6890146646214,118.125308793656,199.146757716737,4.0,5.0,8.0
2013,2,3,,,,17.0687549591064,13.397505569458,12.1100040435791,0.0359855175018311,0.0375480175018311,0.0326729536056519,81.9000152587891,86.7625152587891,80.7875152587891,5.58090761683269,6.26281866702833,4.39272148398579,70.7160539188076,103.82749669748,204.225166986269,3.0,4.0,8.0
2013,2,4,,,,18.3587497711182,14.4862567901611,14.8662586212158,-0.0100144863128662,0.0049854755401611,0.0183104991912842,81.5875152587891,85.4500150680542,65.3500122070313,5.55992215186347,7.35911818251745,4.96888287340583,95.8283218524028,125.363252140404,155.843091152148,4.0,5.0,6.0
2013,2,5,,,,17.5100101470947,13.7362567901611,12.1450092315674,0.0240979433059692,0.038148021697998,0.0342979907989502,80.2500150680542,87.4000152587891,86.6250152587891,6.82208181419683,8.36998446478406,5.5510772166268,63.3288030379813,92.5883979875576,128.548309955985,3.0,4.0,5.0
2013,2,6,,,,21.8520832061768,18.9979241689046,16.2645918528239,-0.048918604850769,-0.0340229272842407,-0.0175853172938029,79.8958485921224,76.7916819254557,74.1250152587891,4.0334867054598,6.27791716643129,8.57866548387268,154.882057176954,202.87397456878,238.468153661738,6.0,8.0,9.0
