year,month,hou,本候灯下白背飞虱虫量（头）,本侯灯下褐飞虱虫量（头）,本候灯下稻飞虱合计,1000hPa_air,925hPa_air,850hPa_air,1000hPa_omega,925hPa_omega,850hPa_omega,1000hPa_rhum,925hPa_rhum,850hPa_rhum,1000hPa_wind,925hPa_wind,850hPa_wind,1000hPa_azimuth,925hPa_azimuth,850hPa_azimuth,1000hPa_number,925hPa_number,850hPa_number
2021,5,3,0,0,0.0,19.661243057251,17.894983291626,15.4537357330322,-0.0183750004885951,-0.0248624989530072,-0.0429625000804663,86.425,88.6625,83.725,3.81160428792778,3.94926578097847,4.37847107022508,86.4551378228403,140.472333226537,166.731094218498,4.0,6.0,7.0
2021,5,4,0,0,0.0,17.8799961090088,14.7624881744385,11.212495803833,-0.0108875001082197,0.0259500002022833,0.0363124995026737,73.5,67.0375,65.1125,3.3519825126735,4.27270718105146,3.90497654697618,199.931316479339,250.072864237767,252.708170649257,8.0,9.0,9.0
2021,5,5,0,0,0.0,22.0212406158447,19.3062366485596,14.6999881744385,-0.0119749997160397,0.0177124995738268,0.033262499794364,63.6,51.975,43.1,3.44555183445779,5.45732033503365,5.52074696093015,154.638827234302,178.111187745927,267.364000235463,6.0,7.0,10.0
2021,5,6,0,0,0.0,23.65207862854,21.5124912261963,17.4718647003174,-0.0111562503152527,-0.0026145837036892,0.0052395828145866,64.6875,51.40625,41.46875,3.98485209174834,6.61991579251288,7.10103335077753,202.182274316135,237.944134798488,255.414430064954,8.0,9.0,10.0
2021,6,1,0,0,0.0,23.1987415313721,21.0762409210205,16.6087390899658,-0.0021125000785104,0.0052874995395541,0.0101875006221235,71.2375,58.65,49.2125,5.14383203215103,7.42455429957401,6.31511094725345,203.223925511098,235.901426224364,252.533058990312,8.0,9.0,9.0
2021,6,2,0,0,0.0,25.668745803833,23.9974918365479,19.4637454986572,0.0058249992551282,0.0044625005917623,0.0029625001363456,64.025,51.4625,41.6625,3.991577740368,5.37878873398689,4.71571745882108,136.686510636088,195.202555168656,202.282491466748,6.0,8.0,8.0
2021,6,3,0,0,0.0,24.7662372589111,22.27248878479,18.951248550415,-0.0235499999020249,-0.0254500010400079,-0.0368999994825572,86.1,78.725,72.35,4.10131478768384,4.30516498084347,3.47694787564,107.208825245657,134.305543560257,200.808673177104,5.0,5.0,8.0
2021,6,4,0,0,0.0,24.0849933624268,21.1662418365479,17.8224933624268,-0.0011625007959082,0.0097374998265877,0.0082875004736706,75.2875,69.275,60.25,2.10614566997918,2.66267118645999,2.97526842812828,198.938129126198,226.991080953208,250.6776404361,8.0,9.0,9.0
2021,6,5,0,0,0.0,26.4599918365479,24.35998878479,19.6624973297119,-0.008012500195764,0.0071625000215135,0.0059124998748302,62.75,42.4375,39.6,3.50971105720376,4.21422080547398,2.98239334993108,139.304270703383,162.642235219689,152.024846369469,6.0,6.0,6.0
2021,6,6,0,0,0.0,25.0862323760986,21.9799915313721,18.27248878479,-0.0100000002799788,0.0070999997871695,0.0165250001475215,88.9125,78.3125,68.7125,4.32933356225121,4.5535382073884,2.34863859989812,123.283596058204,148.655661508763,129.498635293462,5.0,6.0,5.0
2021,7,1,0,0,0.0,25.2874897003174,22.2862354278564,19.2799900054932,0.0037624995689839,-0.0099000001326203,-0.0308874995913357,89.85,83.15,73.525,3.57023718334836,4.6773437919028,4.6315787357124,155.464352309349,182.321077820273,193.774270065398,6.0,7.0,7.0
2021,7,2,0,0,0.0,26.539986038208,24.7062442779541,21.102486038208,0.0155000003054738,0.0112249998259358,-0.0122750001261011,90.2125,75.3625,68.0875,2.79561443445759,5.34143336855695,5.7884771508279,170.187913783856,230.465645290379,250.974947434276,7.0,9.0,9.0
2021,7,3,0,0,0.0,28.148743057251,26.504993057251,22.1549854278564,0.0019999984055175,-0.0058124993927776,-0.0432999998098239,86.2125,70.8,69.0,6.41702416093264,11.3470636736202,11.1033228690361,159.169515094801,198.190600577188,212.786636984575,6.0,8.0,8.0
2021,7,4,0,0,0.0,26.4212421417236,23.2599918365479,19.1037448883057,0.0057249996694736,-0.0087375000352039,-0.0187000000383705,89.45,73.85,71.2,5.60671909690652,8.58971232743153,7.40213547372276,112.012488597108,142.282491304501,151.543966383077,5.0,6.0,6.0
2021,7,5,0,0,0.0,27.6299915313721,23.5099918365479,19.227486038208,-0.0547625015606172,-0.0330249999416992,-0.0162125011440367,78.8,70.375,64.7875,5.76434055521485,9.46022800908946,10.0850630434569,71.4002144285655,91.1593584733385,97.118149239445,3.0,4.0,4.0
2021,7,6,1,0,1.0,27.2322940826416,23.5156192779541,19.8291594187419,-0.0372604171279818,-0.0716250010106402,-0.0905416648214062,89.5520833333333,84.8958333333333,82.0520833333333,4.72169856887022,7.7162103364398,7.89201438538113,134.068042523879,159.662299770383,172.134674099224,5.0,6.0,7.0
